"stage","pathway_name","source","target","n_LR_pairs","summed_probability"
"Non-malignant","THBS","Mono-FCN1-S100A8-S100A9","Other T",1,0.00614306671144184
"Non-malignant","THBS","Mono-FCN1-S100A8-S100A9","SMC_myoFibroblast",2,0.0240263980317355
"Non-malignant","THBS","Myeloid-CLEC10A-APC","B cell_plasma",1,0.0071357339954394
"Non-malignant","THBS","Myeloid-CLEC10A-APC","C6-SLC2A1-like",2,0.0793427744377584
"Non-malignant","THBS","Myeloid-CLEC10A-APC","C7-APOBEC3A-like",2,0.0134485121563802
"Non-malignant","THBS","Myeloid-CLEC10A-APC","CD8 T",1,0.0093849065572325
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Cell cycle cell",1,0.0196614674003588
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Endothelia",3,0.0376054635143218
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Epithelia",1,0.00461242213755012
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Fibroblast",2,0.0150730276421017
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Mac-Cycling",2,0.0187220649313201
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident",2,0.0159501153926781
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident",1,0.0131203096825413
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Mac-TNF-CCL4-inflammatory",1,0.00854737323384783
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Mono-FCN1-S100A8-S100A9",1,0.0292833840686373
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Myeloid",1,0.00515532715966307
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC",2,0.0165873475689012
"Non-malignant","THBS","Myeloid-CLEC10A-APC","Other T",1,0.00632354706338918
"Non-malignant","THBS","Myeloid-CLEC10A-APC","SMC_myoFibroblast",2,0.0247278784117353
"Advanced","THBS","SMC_myoFibroblast","C6-SLC2A1-like",2,0.00199676965228789
"Early","THBS","SMC_myoFibroblast","C6-SLC2A1-like",6,0.00935248581651611
"Non-malignant","THBS","SMC_myoFibroblast","C6-SLC2A1-like",2,0.0992494855854713
"Advanced","THBS","SMC_myoFibroblast","C7-APOBEC3A-like",2,0.00423990525530624
"Early","THBS","SMC_myoFibroblast","C7-APOBEC3A-like",4,0.011909948441881
"Non-malignant","THBS","SMC_myoFibroblast","C7-APOBEC3A-like",2,0.0169882328519276
"Advanced","THBS","SMC_myoFibroblast","Mac-Cycling",2,0.00262942569667544
"Early","THBS","SMC_myoFibroblast","Mac-Cycling",2,0.00632805988825832
"Non-malignant","THBS","SMC_myoFibroblast","Mac-Cycling",2,0.0236166505036354
"Advanced","THBS","SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident",1,0.00106154538503877
"Early","THBS","SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident",2,0.000708174394245854
"Non-malignant","THBS","SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident",2,0.0201414444875654
"Advanced","THBS","SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident",1,0.00214449221849392
"Early","THBS","SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident",2,0.00237959313476616
"Non-malignant","THBS","SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident",1,0.0165456037287444
"Early","THBS","SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory",2,0.00186675745441587
"Non-malignant","THBS","SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory",1,0.0107918746881426
"Advanced","THBS","SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9",1,0.00155227628615892
"Early","THBS","SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9",2,0.00357468005728558
"Non-malignant","THBS","SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9",1,0.0367711163515236
"Advanced","THBS","SMC_myoFibroblast","Myeloid-CLEC10A-APC",3,0.00431446349354159
"Early","THBS","SMC_myoFibroblast","Myeloid-CLEC10A-APC",4,0.00542284189840228
"Non-malignant","THBS","SMC_myoFibroblast","Myeloid-CLEC10A-APC",2,0.0209444472369426
"Non-malignant","THY1","Cell cycle cell","C6-SLC2A1-like",2,0.0579185484297544
"Non-malignant","THY1","Cell cycle cell","C7-APOBEC3A-like",2,0.0474275557102574
"Non-malignant","THY1","Cell cycle cell","Mac-Cycling",2,0.0336966901975901
"Non-malignant","THY1","Cell cycle cell","Mac-FOLR2-LYVE1-resident",2,0.0417085090374338
"Non-malignant","THY1","Cell cycle cell","Mac-OLFML3-CX3CR1-resident",2,0.0431343439652089
"Non-malignant","THY1","Cell cycle cell","Mac-TNF-CCL4-inflammatory",2,0.0289380497381971
"Non-malignant","THY1","Cell cycle cell","Mono-FCN1-S100A8-S100A9",2,0.0386719149992074
"Non-malignant","THY1","Cell cycle cell","Myeloid-CLEC10A-APC",2,0.0528603408377004
"Advanced","THY1","Endothelia","C6-SLC2A1-like",2,0.119405068190899
"Non-malignant","THY1","Endothelia","C6-SLC2A1-like",2,0.0675930802837474
"Advanced","THY1","Endothelia","C7-APOBEC3A-like",2,0.129222783766644
"Non-malignant","THY1","Endothelia","C7-APOBEC3A-like",2,0.0553910806803763
"Advanced","THY1","Endothelia","Mac-Cycling",2,0.0730701110566897
"Non-malignant","THY1","Endothelia","Mac-Cycling",2,0.0393998950506929
"Advanced","THY1","Endothelia","Mac-FOLR2-LYVE1-resident",2,0.0867864636391408
"Non-malignant","THY1","Endothelia","Mac-FOLR2-LYVE1-resident",2,0.0487444842442159
"Advanced","THY1","Endothelia","Mac-NUPR1-IGF2-stress",2,0.0554316366155595
"Advanced","THY1","Endothelia","Mac-OLFML3-CX3CR1-resident",2,0.10601119498258
"Non-malignant","THY1","Endothelia","Mac-OLFML3-CX3CR1-resident",2,0.0504045343335697
"Advanced","THY1","Endothelia","Mac-TNF-CCL4-inflammatory",1,0.0671022991333006
"Non-malignant","THY1","Endothelia","Mac-TNF-CCL4-inflammatory",2,0.033859203055828
"Advanced","THY1","Endothelia","Mono-FCN1-S100A8-S100A9",2,0.0994247721540467
"Non-malignant","THY1","Endothelia","Mono-FCN1-S100A8-S100A9",2,0.0452107148717171
"Advanced","THY1","Endothelia","Myeloid-CLEC10A-APC",2,0.102343427703045
"Non-malignant","THY1","Endothelia","Myeloid-CLEC10A-APC",2,0.0617218625834184
"Advanced","THY1","Epithelia","C6-SLC2A1-like",2,0.00518601060737365
"Advanced","THY1","Epithelia","C7-APOBEC3A-like",2,0.00561358759308141
"Advanced","THY1","Epithelia","Mac-Cycling",2,0.00309280887732353
"Advanced","THY1","Epithelia","Mac-FOLR2-LYVE1-resident",2,0.00369790271051861
"Advanced","THY1","Epithelia","Mac-NUPR1-IGF2-stress",2,0.00233282689717945
"Advanced","THY1","Epithelia","Mac-OLFML3-CX3CR1-resident",2,0.0045527511106675
"Advanced","THY1","Epithelia","Mac-TNF-CCL4-inflammatory",1,0.00292234880733163
"Advanced","THY1","Epithelia","Mono-FCN1-S100A8-S100A9",2,0.00426151036007741
"Advanced","THY1","Epithelia","Myeloid-CLEC10A-APC",2,0.00438554561924942
"Advanced","THY1","Fibroblast","C6-SLC2A1-like",2,0.215203598682946
"Early","THY1","Fibroblast","C6-SLC2A1-like",2,0.0376742681845116
"Non-malignant","THY1","Fibroblast","C6-SLC2A1-like",2,0.0895080828051903
"Advanced","THY1","Fibroblast","C7-APOBEC3A-like",2,0.232765276378614
"Early","THY1","Fibroblast","C7-APOBEC3A-like",2,0.0427083722533857
"Non-malignant","THY1","Fibroblast","C7-APOBEC3A-like",2,0.0734746439399517
"Advanced","THY1","Fibroblast","Mac-Cycling",2,0.134604585955486
"Early","THY1","Fibroblast","Mac-Cycling",2,0.0332032258015578
"Non-malignant","THY1","Fibroblast","Mac-Cycling",2,0.052399439456902
"Advanced","THY1","Fibroblast","Mac-FOLR2-LYVE1-resident",2,0.158946924207845
"Early","THY1","Fibroblast","Mac-FOLR2-LYVE1-resident",1,0.0109196653179342
"Non-malignant","THY1","Fibroblast","Mac-FOLR2-LYVE1-resident",2,0.064756591207825
"Advanced","THY1","Fibroblast","Mac-NUPR1-IGF2-stress",2,0.102637598285831
"Advanced","THY1","Fibroblast","Mac-OLFML3-CX3CR1-resident",2,0.192822408839577
"Early","THY1","Fibroblast","Mac-OLFML3-CX3CR1-resident",2,0.0341294127960731
"Non-malignant","THY1","Fibroblast","Mac-OLFML3-CX3CR1-resident",2,0.0669428777206667
"Advanced","THY1","Fibroblast","Mac-TNF-CCL4-inflammatory",1,0.120615044284913
"Early","THY1","Fibroblast","Mac-TNF-CCL4-inflammatory",2,0.0300739936703062
"Non-malignant","THY1","Fibroblast","Mac-TNF-CCL4-inflammatory",2,0.04510136519018
"Advanced","THY1","Fibroblast","Mono-FCN1-S100A8-S100A9",2,0.181164996294538
"Early","THY1","Fibroblast","Mono-FCN1-S100A8-S100A9",2,0.0262628711611128
"Non-malignant","THY1","Fibroblast","Mono-FCN1-S100A8-S100A9",2,0.0601075383811881
"Advanced","THY1","Fibroblast","Myeloid-CLEC10A-APC",2,0.186498392675381
"Early","THY1","Fibroblast","Myeloid-CLEC10A-APC",2,0.0323270483524604
"Non-malignant","THY1","Fibroblast","Myeloid-CLEC10A-APC",2,0.0818288961578947
"Advanced","THY1","SMC_myoFibroblast","C6-SLC2A1-like",2,0.226613677025017
"Early","THY1","SMC_myoFibroblast","C6-SLC2A1-like",2,0.164917186035646
"Non-malignant","THY1","SMC_myoFibroblast","C6-SLC2A1-like",2,0.0407219631917454
"Advanced","THY1","SMC_myoFibroblast","C7-APOBEC3A-like",2,0.245083848900983
"Early","THY1","SMC_myoFibroblast","C7-APOBEC3A-like",2,0.185173126363007
"Non-malignant","THY1","SMC_myoFibroblast","C7-APOBEC3A-like",2,0.0333017142158603
"Advanced","THY1","SMC_myoFibroblast","Mac-Cycling",2,0.142112879660348
"Early","THY1","SMC_myoFibroblast","Mac-Cycling",2,0.146248813857953
"Non-malignant","THY1","SMC_myoFibroblast","Mac-Cycling",2,0.0236123589025506
"Advanced","THY1","SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident",2,0.167694780809734
"Early","THY1","SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident",1,0.0491408877823015
"Non-malignant","THY1","SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident",2,0.0292510871617894
"Advanced","THY1","SMC_myoFibroblast","Mac-NUPR1-IGF2-stress",2,0.108431325438191
"Advanced","THY1","SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident",2,0.203263928013323
"Early","THY1","SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident",2,0.149600697423932
"Non-malignant","THY1","SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident",2,0.0302577704280346
"Advanced","THY1","SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory",1,0.126966504510711
"Early","THY1","SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory",2,0.133328160950167
"Non-malignant","THY1","SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory",2,0.0202530524171703
"Advanced","THY1","SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9",2,0.191017411040553
"Early","THY1","SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9",2,0.11726359704288
"Non-malignant","THY1","SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9",2,0.0271054164714154
"Advanced","THY1","SMC_myoFibroblast","Myeloid-CLEC10A-APC",2,0.196641228577195
"Early","THY1","SMC_myoFibroblast","Myeloid-CLEC10A-APC",2,0.142509820324643
"Non-malignant","THY1","SMC_myoFibroblast","Myeloid-CLEC10A-APC",2,0.037131403938507
"Advanced","TNF","C6-SLC2A1-like","C6-SLC2A1-like",2,0.0150240375768083
"Early","TNF","C6-SLC2A1-like","C6-SLC2A1-like",2,0.0343356990152858
"Non-malignant","TNF","C6-SLC2A1-like","C6-SLC2A1-like",2,0.062179057742781
"Advanced","TNF","C6-SLC2A1-like","C7-APOBEC3A-like",2,0.0273674994365447
"Early","TNF","C6-SLC2A1-like","C7-APOBEC3A-like",2,0.0292210009076145
"Non-malignant","TNF","C6-SLC2A1-like","C7-APOBEC3A-like",2,0.0531118409284196
"Advanced","TNF","C6-SLC2A1-like","CD8 T",1,0.00515826135545147
"Early","TNF","C6-SLC2A1-like","CD8 T",1,0.00890801194834423
"Non-malignant","TNF","C6-SLC2A1-like","CD8 T",1,0.0143857121063086
"Advanced","TNF","C6-SLC2A1-like","Cell cycle cell",2,0.00767528227310298
"Early","TNF","C6-SLC2A1-like","Cell cycle cell",2,0.0202290118168144
"Non-malignant","TNF","C6-SLC2A1-like","Cell cycle cell",2,0.0211678889434189
"Advanced","TNF","C6-SLC2A1-like","Endothelia",2,0.0215439525813206
"Early","TNF","C6-SLC2A1-like","Endothelia",1,0.0127051190559612
"Non-malignant","TNF","C6-SLC2A1-like","Endothelia",2,0.0253379037147258
"Advanced","TNF","C6-SLC2A1-like","Epithelia",1,0.00827850996072334
"Early","TNF","C6-SLC2A1-like","Epithelia",1,0.0116789786922141
"Non-malignant","TNF","C6-SLC2A1-like","Epithelia",1,0.00767294824124807
"Advanced","TNF","C6-SLC2A1-like","Fibroblast",1,0.0157512764600752
"Early","TNF","C6-SLC2A1-like","Fibroblast",1,0.0155793326650153
"Non-malignant","TNF","C6-SLC2A1-like","Fibroblast",1,0.0257617054331664
"Advanced","TNF","C6-SLC2A1-like","Mac-Cycling",2,0.018541402168532
"Early","TNF","C6-SLC2A1-like","Mac-Cycling",2,0.0229141156882144
"Non-malignant","TNF","C6-SLC2A1-like","Mac-Cycling",2,0.049748082725074
"Advanced","TNF","C6-SLC2A1-like","Mac-FOLR2-LYVE1-resident",2,0.00873418135433742
"Early","TNF","C6-SLC2A1-like","Mac-FOLR2-LYVE1-resident",2,0.00957611530332627
"Non-malignant","TNF","C6-SLC2A1-like","Mac-FOLR2-LYVE1-resident",2,0.055101524828601
"Advanced","TNF","C6-SLC2A1-like","Mac-OLFML3-CX3CR1-resident",2,0.0195672837274236
"Early","TNF","C6-SLC2A1-like","Mac-OLFML3-CX3CR1-resident",2,0.032299224383871
"Non-malignant","TNF","C6-SLC2A1-like","Mac-OLFML3-CX3CR1-resident",2,0.0648414634632325
"Early","TNF","C6-SLC2A1-like","Mac-TNF-CCL4-inflammatory",2,0.0151555387459555
"Non-malignant","TNF","C6-SLC2A1-like","Mac-TNF-CCL4-inflammatory",2,0.0243911542479278
"Advanced","TNF","C6-SLC2A1-like","Mono-FCN1-S100A8-S100A9",2,0.0331668854478813
"Early","TNF","C6-SLC2A1-like","Mono-FCN1-S100A8-S100A9",2,0.0295119471799689
"Non-malignant","TNF","C6-SLC2A1-like","Mono-FCN1-S100A8-S100A9",2,0.0592151530312792
"Early","TNF","C6-SLC2A1-like","Myeloid",2,0.00904505093645466
"Non-malignant","TNF","C6-SLC2A1-like","Myeloid",2,0.0317733565299665
"Advanced","TNF","C6-SLC2A1-like","Myeloid-CLEC10A-APC",2,0.0238766448079408
"Early","TNF","C6-SLC2A1-like","Myeloid-CLEC10A-APC",2,0.0337607253845928
"Non-malignant","TNF","C6-SLC2A1-like","Myeloid-CLEC10A-APC",2,0.0582078928817601
"Advanced","TNF","C6-SLC2A1-like","Other T",1,0.00685987255000667
"Early","TNF","C6-SLC2A1-like","Other T",1,0.0108862086555936
"Non-malignant","TNF","C6-SLC2A1-like","Other T",1,0.00176304458168516
"Advanced","TNF","C6-SLC2A1-like","SMC_myoFibroblast",1,0.01043094556657
"Early","TNF","C6-SLC2A1-like","SMC_myoFibroblast",1,0.0197683307072434
"Non-malignant","TNF","C6-SLC2A1-like","SMC_myoFibroblast",1,0.0193382558286057
"Advanced","TNF","C7-APOBEC3A-like","C6-SLC2A1-like",2,0.0270259482413818
"Early","TNF","C7-APOBEC3A-like","C6-SLC2A1-like",2,0.040805988442559
"Non-malignant","TNF","C7-APOBEC3A-like","C6-SLC2A1-like",2,0.0438054672129798
"Advanced","TNF","C7-APOBEC3A-like","C7-APOBEC3A-like",2,0.0490408093983073
"Early","TNF","C7-APOBEC3A-like","C7-APOBEC3A-like",2,0.0347511696532151
"Non-malignant","TNF","C7-APOBEC3A-like","C7-APOBEC3A-like",2,0.037320397011277
"Advanced","TNF","C7-APOBEC3A-like","CD8 T",1,0.00931248008490789
"Early","TNF","C7-APOBEC3A-like","CD8 T",1,0.0106077369024208
"Non-malignant","TNF","C7-APOBEC3A-like","CD8 T",1,0.0100710051524049
"Advanced","TNF","C7-APOBEC3A-like","Cell cycle cell",2,0.0138688481463469
"Early","TNF","C7-APOBEC3A-like","Cell cycle cell",2,0.0240602612373748
"Non-malignant","TNF","C7-APOBEC3A-like","Cell cycle cell",1,0.0130151530002895
"Advanced","TNF","C7-APOBEC3A-like","Endothelia",2,0.0386836603047455
"Early","TNF","C7-APOBEC3A-like","Endothelia",1,0.015118312579391
"Non-malignant","TNF","C7-APOBEC3A-like","Endothelia",1,0.0147455302526462
"Advanced","TNF","C7-APOBEC3A-like","Epithelia",1,0.0149079722498747
"Early","TNF","C7-APOBEC3A-like","Epithelia",1,0.0139000124987028
"Non-malignant","TNF","C7-APOBEC3A-like","Epithelia",1,0.00536065025794761
"Advanced","TNF","C7-APOBEC3A-like","Fibroblast",1,0.0281948261255606
"Early","TNF","C7-APOBEC3A-like","Fibroblast",1,0.0185282053588077
"Non-malignant","TNF","C7-APOBEC3A-like","Fibroblast",1,0.0180976470245942
"Advanced","TNF","C7-APOBEC3A-like","Mac-Cycling",2,0.0333497120598145
"Early","TNF","C7-APOBEC3A-like","Mac-Cycling",2,0.0272470124207294
"Non-malignant","TNF","C7-APOBEC3A-like","Mac-Cycling",2,0.0349390291124973
"Advanced","TNF","C7-APOBEC3A-like","Mac-FOLR2-LYVE1-resident",2,0.0157767105669817
"Early","TNF","C7-APOBEC3A-like","Mac-FOLR2-LYVE1-resident",2,0.0114121838697243
"Non-malignant","TNF","C7-APOBEC3A-like","Mac-FOLR2-LYVE1-resident",2,0.0387369081078583
"Advanced","TNF","C7-APOBEC3A-like","Mac-OLFML3-CX3CR1-resident",2,0.0351891609107345
"Early","TNF","C7-APOBEC3A-like","Mac-OLFML3-CX3CR1-resident",2,0.0384086200723972
"Non-malignant","TNF","C7-APOBEC3A-like","Mac-OLFML3-CX3CR1-resident",2,0.045668802027669
"Early","TNF","C7-APOBEC3A-like","Mac-TNF-CCL4-inflammatory",2,0.0180519661593942
"Non-malignant","TNF","C7-APOBEC3A-like","Mac-TNF-CCL4-inflammatory",2,0.0170691121748283
"Advanced","TNF","C7-APOBEC3A-like","Mono-FCN1-S100A8-S100A9",2,0.0592998993855254
"Early","TNF","C7-APOBEC3A-like","Mono-FCN1-S100A8-S100A9",2,0.0350773700594278
"Non-malignant","TNF","C7-APOBEC3A-like","Mono-FCN1-S100A8-S100A9",2,0.0417755048663878
"Advanced","TNF","C7-APOBEC3A-like","Myeloid",2,0.00953849403378123
"Early","TNF","C7-APOBEC3A-like","Myeloid",2,0.0107793204187469
"Non-malignant","TNF","C7-APOBEC3A-like","Myeloid",2,0.0222806230130979
"Advanced","TNF","C7-APOBEC3A-like","Myeloid-CLEC10A-APC",2,0.0428597487686653
"Early","TNF","C7-APOBEC3A-like","Myeloid-CLEC10A-APC",2,0.0401358754149281
"Non-malignant","TNF","C7-APOBEC3A-like","Myeloid-CLEC10A-APC",2,0.0411264483376309
"Advanced","TNF","C7-APOBEC3A-like","Other T",1,0.0123674519316445
"Early","TNF","C7-APOBEC3A-like","Other T",1,0.0129584552586387
"Advanced","TNF","C7-APOBEC3A-like","SMC_myoFibroblast",1,0.0187514951229969
"Early","TNF","C7-APOBEC3A-like","SMC_myoFibroblast",1,0.0234911805306056
"Non-malignant","TNF","C7-APOBEC3A-like","SMC_myoFibroblast",1,0.0135585664029479
"Non-malignant","TNF","CD8 T","C6-SLC2A1-like",2,0.00517034565562438
"Non-malignant","TNF","CD8 T","C7-APOBEC3A-like",2,0.00438070822807904
"Non-malignant","TNF","CD8 T","Mac-Cycling",2,0.00409684578870015
"Non-malignant","TNF","CD8 T","Mac-FOLR2-LYVE1-resident",2,0.00455153489445958
"Non-malignant","TNF","CD8 T","Mac-OLFML3-CX3CR1-resident",2,0.00538703964701268
"Non-malignant","TNF","CD8 T","Mac-TNF-CCL4-inflammatory",2,0.00198668753928791
"Non-malignant","TNF","CD8 T","Mono-FCN1-S100A8-S100A9",2,0.00494549992920745
"Non-malignant","TNF","CD8 T","Myeloid-CLEC10A-APC",2,0.00488416776042023
"Advanced","TNF","Cell cycle cell","C6-SLC2A1-like",1,0.00379533216896692
"Early","TNF","Cell cycle cell","C6-SLC2A1-like",2,0.00816136586735249
"Advanced","TNF","Cell cycle cell","C7-APOBEC3A-like",2,0.00904579878387476
"Early","TNF","Cell cycle cell","C7-APOBEC3A-like",2,0.00692643667959665
"Advanced","TNF","Cell cycle cell","Mac-Cycling",2,0.00610915906236031
"Early","TNF","Cell cycle cell","Mac-Cycling",1,0.00451251450891155
"Advanced","TNF","Cell cycle cell","Mac-FOLR2-LYVE1-resident",1,0.00168304846719556
"Early","TNF","Cell cycle cell","Mac-FOLR2-LYVE1-resident",1,0.00127665053015431
"Advanced","TNF","Cell cycle cell","Mac-OLFML3-CX3CR1-resident",2,0.00644804422672232
"Early","TNF","Cell cycle cell","Mac-OLFML3-CX3CR1-resident",2,0.00765868516645445
"Early","TNF","Cell cycle cell","Mac-TNF-CCL4-inflammatory",2,0.00356989580086991
"Advanced","TNF","Cell cycle cell","Mono-FCN1-S100A8-S100A9",2,0.0109835103852613
"Early","TNF","Cell cycle cell","Mono-FCN1-S100A8-S100A9",2,0.00701150799247709
"Advanced","TNF","Cell cycle cell","Myeloid-CLEC10A-APC",2,0.00788036494061513
"Early","TNF","Cell cycle cell","Myeloid-CLEC10A-APC",2,0.00801390300309415
"Advanced","TNF","Mac-Cycling","C6-SLC2A1-like",2,0.0288755483348774
"Early","TNF","Mac-Cycling","C6-SLC2A1-like",2,0.073141027673009
"Advanced","TNF","Mac-Cycling","C7-APOBEC3A-like",2,0.0523660436071799
"Early","TNF","Mac-Cycling","C7-APOBEC3A-like",2,0.0625003377912038
"Advanced","TNF","Mac-Cycling","CD8 T",1,0.00995534185767102
"Early","TNF","Mac-Cycling","CD8 T",1,0.0192038268010112
"Advanced","TNF","Mac-Cycling","Cell cycle cell",2,0.0148282777978105
"Early","TNF","Mac-Cycling","Cell cycle cell",2,0.043298846389884
"Advanced","TNF","Mac-Cycling","Endothelia",2,0.0413194837192325
"Early","TNF","Mac-Cycling","Endothelia",1,0.0272688528492515
"Advanced","TNF","Mac-Cycling","Epithelia",1,0.0159308921650009
"Early","TNF","Mac-Cycling","Epithelia",1,0.0250963589776015
"Advanced","TNF","Mac-Cycling","Fibroblast",1,0.0301015734041424
"Early","TNF","Mac-Cycling","Fibroblast",1,0.0333265317187889
"Advanced","TNF","Mac-Cycling","Mac-Cycling",2,0.0356315016438885
"Early","TNF","Mac-Cycling","Mac-Cycling",2,0.0489718799953878
"Advanced","TNF","Mac-Cycling","Mac-FOLR2-LYVE1-resident",2,0.0168672102062306
"Early","TNF","Mac-Cycling","Mac-FOLR2-LYVE1-resident",2,0.0207417121818105
"Advanced","TNF","Mac-Cycling","Mac-OLFML3-CX3CR1-resident",2,0.0375958454547975
"Early","TNF","Mac-Cycling","Mac-OLFML3-CX3CR1-resident",2,0.0690470657281997
"Early","TNF","Mac-Cycling","Mac-TNF-CCL4-inflammatory",2,0.0327229372563162
"Advanced","TNF","Mac-Cycling","Mono-FCN1-S100A8-S100A9",2,0.0632990198516807
"Early","TNF","Mac-Cycling","Mono-FCN1-S100A8-S100A9",2,0.0629108000591205
"Advanced","TNF","Mac-Cycling","Myeloid",2,0.0102001862205955
"Early","TNF","Mac-Cycling","Myeloid",2,0.0195917246125027
"Advanced","TNF","Mac-Cycling","Myeloid-CLEC10A-APC",2,0.0457780440988957
"Early","TNF","Mac-Cycling","Myeloid-CLEC10A-APC",2,0.0720567951656991
"Advanced","TNF","Mac-Cycling","Other T",1,0.0132183915366481
"Early","TNF","Mac-Cycling","Other T",1,0.0234143932548447
"Advanced","TNF","Mac-Cycling","SMC_myoFibroblast",1,0.0200327776709826
"Early","TNF","Mac-Cycling","SMC_myoFibroblast",1,0.042083431533415
"Advanced","TNF","Mac-FOLR2-LYVE1-resident","C6-SLC2A1-like",2,0.0117655428891911
"Advanced","TNF","Mac-FOLR2-LYVE1-resident","C7-APOBEC3A-like",2,0.0214543435503404
"Advanced","TNF","Mac-FOLR2-LYVE1-resident","CD8 T",1,0.00403555126490473
