"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Cell cycle cell","C6-SLC2A1-like","PPIA","BSG",0.0814037943659116,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Endothelia","C6-SLC2A1-like","PPIA","BSG",0.0682425164847638,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Epithelia","C6-SLC2A1-like","PPIA","BSG",0.0626858149068892,0.02,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Fibroblast","C6-SLC2A1-like","PPIA","BSG",0.0642545131276522,0.01,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mac-Cycling","C6-SLC2A1-like","PPIA","BSG",0.0858810221669644,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mac-FOLR2-LYVE1-resident","C6-SLC2A1-like","PPIA","BSG",0.065876626678335,0.01,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mac-OLFML3-CX3CR1-resident","C6-SLC2A1-like","PPIA","BSG",0.0682475975047486,0.01,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Myeloid","C6-SLC2A1-like","PPIA","BSG",0.0663626952130121,0.01,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","PPIA","BSG",0.0599954215980015,0.02,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"SMC_myoFibroblast","C6-SLC2A1-like","PPIA","BSG",0.0704845378046162,0.01,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"B cell_plasma","Cell cycle cell","PPIA","BSG",0.0772442906493531,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"C6-SLC2A1-like","Cell cycle cell","PPIA","BSG",0.0905305967252135,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"C7-APOBEC3A-like","Cell cycle cell","PPIA","BSG",0.0867228103762779,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"CD8 T","Cell cycle cell","PPIA","BSG",0.0800592221187108,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Cell cycle cell","Cell cycle cell","PPIA","BSG",0.105459644718079,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Endothelia","Cell cycle cell","PPIA","BSG",0.0887849571529623,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Epithelia","Cell cycle cell","PPIA","BSG",0.0817022421947179,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Fibroblast","Cell cycle cell","PPIA","BSG",0.0837043248295815,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mac-Cycling","Cell cycle cell","PPIA","BSG",0.111099929888745,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mac-FOLR2-LYVE1-resident","Cell cycle cell","PPIA","BSG",0.0857724440988968,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mac-OLFML3-CX3CR1-resident","Cell cycle cell","PPIA","BSG",0.0887914219149104,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mac-TNF-CCL4-inflammatory","Cell cycle cell","PPIA","BSG",0.061523056702429,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mono-FCN1-S100A8-S100A9","Cell cycle cell","PPIA","BSG",0.072174703456685,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Myeloid","Cell cycle cell","PPIA","BSG",0.0863917365187847,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Myeloid-CLEC10A-APC","Cell cycle cell","PPIA","BSG",0.0782638363878322,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Other T","Cell cycle cell","PPIA","BSG",0.066362449579339,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"SMC_myoFibroblast","Cell cycle cell","PPIA","BSG",0.0916355003627078,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"B cell_plasma","Endothelia","PPIA","BSG",0.0793302432006295,0.02,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"C6-SLC2A1-like","Endothelia","PPIA","BSG",0.0929392036952496,0.01,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"C7-APOBEC3A-like","Endothelia","PPIA","BSG",0.0890400278597815,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"CD8 T","Endothelia","PPIA","BSG",0.0822144180364573,0.01,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
