"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.90031178090818e-09,0.520488783033539,0.242,0.143,4.24168592616514e-05,"6","FAM104A"
1.93857133508476e-09,0.351164684225218,0.414,0.282,4.32708507704269e-05,"6","ADH5"
1.98139981589109e-09,0.494136763095896,0.111,0.048,4.42268252905051e-05,"6","FSD1L"
2.11050470322933e-09,0.460446748831344,0.35,0.231,4.71085754807819e-05,"6","COPS2"
2.17227732206258e-09,0.435498274046569,0.333,0.216,4.8487402105759e-05,"6","ROCK2"
2.22329962889533e-09,0.285597512313871,0.269,0.161,4.96262710165726e-05,"6","CERK"
2.38352939282353e-09,0.612445693559853,0.285,0.179,5.3202759577214e-05,"6","SH3GL1"
2.42884569530609e-09,0.447672913067979,0.366,0.242,5.42142647649271e-05,"6","CCNK"
2.44335424053478e-09,0.285843765951745,0.382,0.253,5.45381100029769e-05,"6","PGD"
2.50308247454921e-09,0.473671915228124,0.184,0.098,5.5871303914413e-05,"6","ZC3H12D"
2.5777726268737e-09,0.656450493913245,0.232,0.135,5.75384628044478e-05,"6","P2RY11"
2.63881640781601e-09,0.557830228530238,0.238,0.139,5.89010210388611e-05,"6","ANKZF1"
3.0436440801934e-09,0.381563682174554,0.36,0.241,6.79371795139968e-05,"6","SPNS1"
3.17755016194844e-09,0.717006428177199,0.154,0.079,7.09260971648511e-05,"6","MORN2"
3.35484530894689e-09,0.858305949169723,0.178,0.096,7.48835021410035e-05,"6","CATSPER1"
3.45012108486755e-09,0.271675589873065,0.539,0.382,7.70101527353286e-05,"6","NAPA"
3.51635406638961e-09,0.558437348174313,0.333,0.217,7.84885391158825e-05,"6","DPH3"
3.63694424424587e-09,0.371618155289419,0.283,0.174,8.1180232475812e-05,"6","DEDD2"
3.71479394263954e-09,0.269688785322394,0.499,0.355,8.29179155936571e-05,"6","SHISA5"
3.75581325424166e-09,0.348223529490612,0.477,0.337,8.38335076479281e-05,"6","CHMP4B"
3.88528685751152e-09,0.322897031445027,0.42,0.284,8.67234879465147e-05,"6","MED10"
3.89344220276604e-09,0.504305873981562,0.317,0.204,8.69055234079407e-05,"6","TMEM8A"
3.9719260640203e-09,0.286769225345077,0.398,0.267,8.86573616749972e-05,"6","GLA"
4.02687513754798e-09,0.734861905629423,0.154,0.078,8.98838799452084e-05,"6","SLC48A1"
4.02814752392448e-09,0.367958978798808,0.41,0.28,8.99122808815184e-05,"6","USP14"
4.07559653997191e-09,0.440216142848403,0.362,0.245,9.0971390368713e-05,"6","TPST2"
4.12439348326158e-09,0.449265783439851,0.37,0.251,9.20605869398817e-05,"6","TMEM134"
4.14966200521506e-09,0.275312270853376,0.388,0.26,9.26246056184053e-05,"6","AZI2"
4.33055197539638e-09,0.495605637297873,0.214,0.119,9.66622506428225e-05,"6","NPHP3"
4.4059098345133e-09,0.323998875814992,0.301,0.186,9.83443134161714e-05,"6","ZBTB4"
4.44665549491509e-09,0.367356176691623,0.341,0.222,9.92537973019998e-05,"6","SMIM29"
4.55429456246912e-09,0.349632735674773,0.428,0.294,0.000101656408928873,"6","RBM42"
4.73809413087784e-09,0.346777498697055,0.333,0.213,0.000105758999095324,"6","MYLIP"
4.92047985184344e-09,0.485169460821648,0.198,0.11,0.000109830030772997,"6","TRIM24"
5.05499399352099e-09,0.499000727869011,0.281,0.174,0.000112832520929382,"6","C2orf49"
5.24947481869926e-09,0.321929864379242,0.41,0.279,0.000117173527428186,"6","SEL1L"
5.31846912497669e-09,0.254711690006785,0.2,0.109,0.000118713549338605,"6","TAB3"
5.37364165417046e-09,0.536279999217357,0.261,0.158,0.000119945055362739,"6","RGL1"
5.42497084844446e-09,0.349356589593721,0.398,0.271,0.000121090774308129,"6","RAB11B"
5.44755981736306e-09,0.275688898200757,0.398,0.265,0.000121594982683361,"6","MYOF"
5.54411215268993e-09,0.551919610678297,0.226,0.132,0.000123750127360192,"6","PEX13"
5.78867134106379e-09,0.340515619522832,0.325,0.211,0.000129208933003885,"6","NSF"
5.84040778979996e-09,0.327823222332128,0.414,0.288,0.000130363742276125,"6","CREB3L2"
5.93077608944965e-09,0.442886153633323,0.244,0.144,0.000132380853092606,"6","PLEKHA1"
6.02996819780619e-09,0.318826068659841,0.816,0.663,0.000134594920143232,"6","FCGR2A"
6.05716085409872e-09,0.344351754841034,0.388,0.263,0.000135201887424338,"6","NEK6"
6.25470233433686e-09,0.39068145171633,0.303,0.19,0.000139611210804733,"6","MAGED2"
6.27441399238042e-09,0.317682689205102,0.418,0.287,0.000140051194723923,"6","POLR2F"
6.36995133547467e-09,0.612130873537417,0.323,0.217,0.00014218368375913,"6","SDSL"
6.46589027604117e-09,0.639744718054429,0.192,0.107,0.000144325136851515,"6","TMEM63B"
6.55241483267046e-09,0.329493601786976,0.398,0.27,0.000146256451480037,"6","CTBS"
6.57012616627379e-09,0.303847333118252,0.489,0.349,0.000146651786157397,"6","CPNE1"
6.95214470135561e-09,0.521806369862566,0.238,0.14,0.000155178821878959,"6","WDR91"
7.02295038312896e-09,0.341835796875823,0.349,0.228,0.000156759275501822,"6","ZFAND3"
7.05758575399555e-09,0.320723902717128,0.428,0.299,0.000157532371614935,"6","PCBD1"
7.09268415908659e-09,0.250945928072497,0.422,0.285,0.000158315803114972,"6","TSPAN3"
7.32839000324807e-09,0.400902294035762,0.206,0.115,0.0001635769932625,"6","ZNF438"
7.51427274908467e-09,0.294942705448685,0.358,0.236,0.000167726082032319,"6","SEPT11"
7.58350299289093e-09,0.310281896544446,0.45,0.305,0.000169271370304318,"6","EMC7"
7.60758343900423e-09,0.535538515786367,0.418,0.293,0.000169808869942013,"6","TMEM70"
7.70470730587437e-09,0.355430699344815,0.313,0.199,0.000171976771774422,"6","UBXN7"
8.48190182863755e-09,0.301356682882991,0.475,0.337,0.000189324530717019,"6","PDIA4"
9.04540769065717e-09,0.750250191272117,0.117,0.054,0.000201902545063159,"6","MOSPD1"
9.74118171279330e-09,0.599249752513645,0.103,0.045,0.000217432917011259,"6","CNNM4"
9.80193359071837e-09,0.486536275766129,0.309,0.202,0.000218788959678425,"6","GNL2"
9.89090655627779e-09,0.470082219440578,0.319,0.207,0.000220774925242677,"6","CDC27"
9.94726321326709e-09,0.580461180417511,0.145,0.072,0.000222032862183335,"6","DTNA"
1.01311565407222e-08,0.421349688976502,0.333,0.22,0.000226137545145461,"6","COMMD2"
1.04732708597598e-08,0.287437226985537,0.667,0.508,0.000233773878860699,"6","C4orf48"
1.05029103648287e-08,0.275487718950124,0.741,0.547,0.000234435462253341,"6","PPT1"
1.07280516103819e-08,0.271653796250092,0.533,0.37,0.000239460839995334,"6","NDUFA6"
1.09365553379363e-08,0.847708198232901,0.164,0.088,0.000244114851698076,"6","ACADS"
1.10955184954552e-08,0.428594517623588,0.261,0.16,0.000247663068337056,"6","DSCR3"
1.16460053021218e-08,0.505414708396361,0.325,0.215,0.00025995048434866,"6","DLGAP4"
1.17250770590346e-08,0.445322938976628,0.37,0.252,0.000261715445034711,"6","RALB"
1.1773109163334e-08,0.414843320729695,0.24,0.143,0.000262787569634778,"6","CAMSAP2"
1.19079888424931e-08,0.553840753446694,0.16,0.084,0.000265798218953289,"6","KBTBD8"
1.25263101742616e-08,0.456512501201711,0.352,0.238,0.000279599769399694,"6","HBP1"
1.3063436087778e-08,0.342356232746401,0.317,0.205,0.000291588956915292,"6","C5orf15"
1.35229367787734e-08,0.271334745730802,0.586,0.433,0.000301845471839001,"6","PSMD8"
1.37667929612807e-08,0.281770327579599,0.416,0.282,0.000307288585688747,"6","MTHFD2"
1.39281147090449e-08,0.357216179881104,0.414,0.286,0.000310889448420591,"6","STK24"
1.39718441158793e-08,0.3425577837606,0.42,0.292,0.000311865532510541,"6","IDH1"
1.41064501880272e-08,0.754538023164917,0.162,0.087,0.000314870074646955,"6","CCDC127"
1.41536617140814e-08,0.514986113353177,0.309,0.203,0.000315923883120012,"6","MYO1C"
1.46024293285061e-08,0.4133671314444,0.341,0.229,0.000325940825041584,"6","PPIL4"
1.53323531050209e-08,0.389327848759359,0.378,0.257,0.000342233453657171,"6","EMC4"
1.57631918666715e-08,0.660290831532226,0.17,0.092,0.000351850205655974,"6","SNIP1"
1.6055335351956e-08,0.797375203863204,0.123,0.059,0.00035837114039101,"6","TPRG1"
1.60636593449647e-08,0.308459907046745,0.45,0.31,0.000358556940238957,"6","ERGIC3"
1.63483029726107e-08,0.349871340528122,0.17,0.091,0.000364910470651643,"6","LINC00847"
1.66654621952744e-08,0.487744094799183,0.432,0.307,0.000371989781660719,"6","MANF"
1.66915516543853e-08,0.457866021016093,0.42,0.298,0.000372572124477535,"6","DNAJC3"
1.68146675440096e-08,0.616455941733729,0.123,0.059,0.000375320194249838,"6","MTMR2"
1.75069564417071e-08,0.714016204337427,0.164,0.088,0.000390772774735343,"6","TMEM159"
1.7791034315795e-08,0.844214723831044,0.143,0.073,0.000397113676962859,"6","IFT122"
1.81496427564501e-08,0.653025254273139,0.192,0.108,0.000405118175966722,"6","RHBDD2"
1.88262017903919e-08,0.376396216921021,0.388,0.265,0.000420219650163338,"6","ARFGAP3"
1.89747872571701e-08,0.438310020348615,0.436,0.308,0.000423536226367294,"6","RB1CC1"
1.9261249755754e-08,0.267065709268027,0.481,0.345,0.000429930355798185,"6","UBE2M"
1.93513110779973e-08,0.265836953229556,0.37,0.252,0.000431940614571977,"6","IBTK"
1.96625990496203e-08,0.429097850040746,0.299,0.193,0.000438888873386575,"6","PANK3"
1.99108295915611e-08,0.355095608797861,0.273,0.169,0.000444429627313236,"6","RASAL2"
2.0942140632264e-08,0.480304415021559,0.279,0.177,0.000467449521052766,"6","MRPL44"
2.16136165678952e-08,0.487886582214251,0.315,0.21,0.000482437535411989,"6","COPRS"
2.16462408089762e-08,0.442972465790484,0.206,0.117,0.000483165741097158,"6","CSNK1G1"
2.24163616346303e-08,0.432550918711125,0.267,0.168,0.000500355608046583,"6","TRAF3"
2.25778541971435e-08,0.369421631034482,0.343,0.231,0.000503960283534441,"6","RRAS"
2.26335154708409e-08,0.711573611850911,0.25,0.154,0.000505202698824639,"6","SLC39A7"
2.29009654621397e-08,0.356074538638361,0.236,0.141,0.000511172450080419,"6","CCR5"
2.37284777032735e-08,0.39849911732577,0.301,0.198,0.000529643350814767,"6","MAN1A1"
2.44536969394416e-08,0.627629802329348,0.242,0.15,0.000545830969385275,"6","NLN"
2.46242826287368e-08,0.284862373520352,0.519,0.378,0.000549638612556035,"6","PSMC6"
2.50229317439155e-08,0.46546900037373,0.156,0.082,0.000558536859455938,"6","AXIN1"
2.59881696135012e-08,0.297960141481268,0.295,0.186,0.000580081933942959,"6","CLK3"
2.63676309899126e-08,0.495262750241231,0.271,0.171,0.000588551891325839,"6","A1BG"
2.71728228929895e-08,0.822215397396274,0.184,0.104,0.00060652457979442,"6","HAGHL"
2.78178679992879e-08,0.288135603366041,0.404,0.277,0.000620922631612106,"6","MDFIC"
2.79858144824824e-08,0.276680524985818,0.598,0.455,0.00062467136506349,"6","DYNC1H1"
3.01949173073018e-08,0.321410795602369,0.382,0.262,0.000673980749216285,"6","BROX"
3.03652427343189e-08,0.359742989142209,0.244,0.149,0.000677782583072732,"6","WDR55"
3.15489755053692e-08,0.649999277305557,0.182,0.103,0.000704204682255346,"6","HS1BP3"
3.33243998501201e-08,0.425778202550151,0.166,0.089,0.000743833929054531,"6","DHX34"
3.40908484041089e-08,0.661547793066363,0.166,0.091,0.000760941827228114,"6","MKRN2"
3.42781112755274e-08,0.475273702244683,0.311,0.202,0.000765121721781048,"6","EPS8"
3.44519221743839e-08,0.466077779920104,0.333,0.222,0.000769001354854423,"6","SPTY2D1"
3.49546898203496e-08,0.353104477271602,0.323,0.213,0.000780223631480023,"6","ESCO1"
3.57364400413146e-08,0.481548312136967,0.263,0.166,0.000797673078162184,"6","TMEM41B"
3.59358416929283e-08,0.348328176533273,0.265,0.163,0.000802123922427853,"6","PPM1A"
3.67048032280183e-08,0.287788983199814,0.234,0.139,0.000819287912852596,"6","SNAPC3"
3.94473988751958e-08,0.289971998394639,0.366,0.247,0.000880505390293245,"6","TCEAL8"
4.13761814539651e-08,0.410131740728729,0.279,0.178,0.000923557746233954,"6","GOLT1B"
4.58400937487218e-08,1.00977906023201,0.158,0.087,0.00102319673256522,"6","GCLM"
4.61173150555322e-08,0.431006196305771,0.311,0.205,0.00102938458935453,"6","SIRT2"
4.63518054233602e-08,0.521332606035683,0.186,0.106,0.00103461864885482,"6","EMC9"
4.88489115289146e-08,0.258486131385913,0.4,0.282,0.0010903565542369,"6","RAB1B"
4.96693338890449e-08,0.282063794378219,0.45,0.32,0.00110866920173737,"6","MRPL40"
5.02327910973779e-08,0.290063134674372,0.515,0.372,0.00112124613008457,"6","PSMD7"
5.20966583306499e-08,0.490145506114089,0.261,0.165,0.00116284951059844,"6","EXOSC10"
5.22619607530259e-08,0.25908541645674,0.384,0.262,0.00116653922596829,"6","CNIH1"
5.24057755467942e-08,0.310763114627491,0.549,0.405,0.00116974931597999,"6","LEPROT"
5.28990141414956e-08,0.457206989552625,0.479,0.36,0.00118075889465232,"6","CREBRF"
5.33848277629815e-08,0.252667918132573,0.366,0.25,0.00119160274049751,"6","SNAP29"
5.34274639942227e-08,0.289567489095509,0.372,0.257,0.00119255442381505,"6","C1orf122"
5.50132708958639e-08,0.638784404131877,0.158,0.086,0.00122795121966658,"6","DVL1"
5.99081354838934e-08,0.592458528634441,0.141,0.072,0.00133720949213599,"6","IGSF21"
6.09973750611284e-08,0.365427503322465,0.238,0.145,0.00136152240873945,"6","CREB3"
6.24945005614374e-08,0.566301106121105,0.224,0.136,0.00139493974703184,"6","NKAPD1"
6.26871450568437e-08,0.491792869746685,0.317,0.208,0.00139923976481381,"6","MMP2"
6.30391884569951e-08,0.340775854355132,0.329,0.225,0.00140709772554859,"6","LARP4"
6.74542455924235e-08,0.461542957545301,0.174,0.097,0.00150564621586848,"6","PGM3"
7.05280056999404e-08,0.807510099174495,0.127,0.064,0.00157425561522837,"6","SESN2"
7.14893399119553e-08,0.341655513385247,0.44,0.32,0.00159571355617475,"6","HSPA4"
7.21937685063453e-08,0.68449738522569,0.105,0.049,0.00161143710683013,"6","IFITM10"
7.47269708696954e-08,0.254903182634543,0.562,0.417,0.00166798071678247,"6","POLR2J"
7.78104287452726e-08,0.298379123604788,0.586,0.448,0.00173680658002323,"6","RABAC1"
7.86030823481705e-08,0.380370381719482,0.388,0.273,0.00175449940109351,"6","PSMD12"
7.89266791386356e-08,0.873687658322596,0.172,0.098,0.00176172240505349,"6","ALAD"
7.92945384424942e-08,0.351369516718574,0.279,0.181,0.00176993339257491,"6","SMAD7"
8.10073629662024e-08,0.335074506876702,0.505,0.379,0.0018081653487686,"6","YWHAQ"
8.12305892320056e-08,0.333644818469936,0.414,0.292,0.0018131479822476,"6","SBDS"
8.16790185798272e-08,0.735191044883132,0.289,0.19,0.00182315737372032,"6","ZFAND2A"
8.56480754887898e-08,0.664385425223446,0.131,0.067,0.00191175069298528,"6","APBA3"
8.68456220579677e-08,0.328999857973687,0.152,0.081,0.0019384811299559,"6","PCGF1"
8.81106438575515e-08,0.460594208584388,0.24,0.149,0.00196671768154441,"6","SLC2A4RG"
8.91381396722429e-08,0.515995489596586,0.206,0.122,0.00198965241562413,"6","KIAA1191"
9.30196442450067e-08,0.343558436901354,0.515,0.385,0.00207629147919279,"6","LRPAP1"
9.33864118015878e-08,0.401782246531373,0.226,0.139,0.00208447809782324,"6","TMEM120A"
9.35898560951822e-08,0.301316244827774,0.39,0.274,0.00208901917790056,"6","CLPTM1"
9.51962041433143e-08,0.31157310759552,0.384,0.27,0.00212487447268292,"6","MRPL21"
9.81971564227422e-08,0.323684678083932,0.372,0.256,0.00219185872851203,"6","MAP2K1"
1.00190686861309e-07,0.310837718570628,0.244,0.151,0.00223635632143128,"6","TFE3"
1.0039628557396e-07,0.276126945561541,0.402,0.283,0.00224094549029635,"6","SMAP1"
1.02700919301465e-07,0.2542359686729,0.42,0.296,0.002292387219728,"6","TMF1"
1.0468926527894e-07,0.2797490383205,0.509,0.384,0.00233676909029122,"6","UFM1"
1.05111340384134e-07,0.267601098866415,0.475,0.338,0.00234619022871425,"6","CMTM3"
1.07935231652834e-07,0.36549984381207,0.226,0.137,0.00240922230572292,"6","HK3"
1.115884467923e-07,0.44948895744236,0.17,0.095,0.00249076572085093,"6","ASB1"
1.18374788672726e-07,0.35817188715235,0.376,0.261,0.00264224365796393,"6","SLC39A1"
1.20043003626244e-07,0.427452447650036,0.109,0.052,0.00267947988394139,"6","ZNRF1"
1.25426007933056e-07,0.407574625843236,0.238,0.146,0.00279963392307373,"6","SEC24C"
1.31016465405261e-07,0.649279480282972,0.154,0.085,0.00292441852431083,"6","BBC3"
1.3775575113106e-07,0.324375437179419,0.321,0.212,0.0030748461209964,"6","GATAD2A"
1.45309523426009e-07,0.271965941673959,0.541,0.397,0.00324345387239195,"6","IFI27L2"
1.46107966944897e-07,0.270674943801048,0.442,0.316,0.00326127593017704,"6","LPXN"
1.46838752657355e-07,0.460055703578959,0.129,0.065,0.00327758779806482,"6","ZNF703"
1.47819928249003e-07,0.466383154705881,0.333,0.226,0.00329948861844599,"6","CHMP1A"
1.58760748524542e-07,0.256434166735544,0.319,0.213,0.00354369866781631,"6","LRRFIP2"
1.59223015026903e-07,0.54220516493716,0.186,0.109,0.00355401691841549,"6","VPS18"
1.641713064922e-07,0.27581807605143,0.463,0.333,0.00366446773221241,"6","STOM"
1.67961963167894e-07,0.621162018809251,0.127,0.065,0.00374907897987055,"6","NCKIPSD"
1.70732790539665e-07,0.32046481389986,0.442,0.321,0.00381092661763587,"6","EIF3B"
1.71068787323535e-07,0.266923685918519,0.337,0.231,0.00381842640184861,"6","CTR9"
1.75832907936607e-07,0.347377096876972,0.208,0.124,0.00392476633805301,"6","CPD"
1.76870354343062e-07,0.473099689944484,0.234,0.145,0.00394792317929148,"6","UBXN2B"
1.81657649782345e-07,0.586170930788183,0.113,0.055,0.00405478040079173,"6","PPP2R5B"
1.82573976422874e-07,0.305721172662266,0.519,0.388,0.00407523372773497,"6","CIR1"
1.82597443065966e-07,0.281097869676323,0.19,0.11,0.00407575752667543,"6","FZR1"
1.82802019900179e-07,0.337292947051711,0.42,0.299,0.0040803238861919,"6","PSMC2"
1.83443477252343e-07,0.81145972508578,0.101,0.048,0.00409464185574955,"6","JAG1"
1.84255791204803e-07,0.396267846464931,0.313,0.209,0.00411277351548241,"6","KDSR"
1.86931281776174e-07,0.665772278400653,0.139,0.074,0.00417249314052598,"6","UBTD1"
1.95933852628397e-07,0.414437360179507,0.242,0.153,0.00437343952451844,"6","F11R"
1.9774327234503e-07,0.427807505197628,0.204,0.121,0.00441382758201343,"6","CAMSAP1"
1.98352830824326e-07,0.326997013767265,0.307,0.203,0.00442743353682978,"6","ITCH"
2.00697947743993e-07,0.332622631564444,0.204,0.122,0.00447977889159367,"6","CEP250"
2.03606766378195e-07,0.402211777988544,0.109,0.052,0.00454470663232769,"6","KLK7"
2.07112356125557e-07,0.254795054967814,0.234,0.145,0.00462295490107855,"6","PSMA6"
2.10786505506401e-07,0.977914504600973,0.107,0.052,0.00470496558940837,"6","FAIM"
2.16829411434807e-07,0.585893917301691,0.192,0.114,0.00483984929263632,"6","POLR2M"
2.18895555006505e-07,0.561766689399927,0.143,0.076,0.0048859676833002,"6","TRAF6"
2.19397316416283e-07,0.313252157565057,0.376,0.264,0.00489716749972785,"6","SERTAD1"
2.24648411569023e-07,0.2854435505304,0.347,0.236,0.00501437719463217,"6","PCYT1A"
2.36573396335832e-07,0.3428423734138,0.287,0.189,0.0052805547796121,"6","SEC23A"
2.37915745252704e-07,0.619840993142935,0.271,0.18,0.0053105173497856,"6","SLC35F6"
2.55560827548938e-07,0.366103127570864,0.212,0.129,0.00570437323171984,"6","TPD52"
2.60476966368696e-07,0.378403635973062,0.295,0.196,0.00581410636631566,"6","CCSAP"
2.67247884668521e-07,0.872406132817028,0.248,0.16,0.00596524003368605,"6","CD36"
2.7471746875716e-07,0.577140240800775,0.131,0.068,0.00613196862012857,"6","XPR1"
2.76511373657314e-07,0.252427273348965,0.465,0.339,0.00617201037140491,"6","PTPRJ"
2.82080791351577e-07,0.409959816082508,0.198,0.118,0.00629632534375855,"6","ZNF264"
2.84057377355562e-07,0.37506122101277,0.2,0.12,0.00634044471995349,"6","FARP1"
2.84527165996317e-07,0.51092680613767,0.2,0.121,0.00635093087220378,"6","SYT11"
2.9763830279032e-07,0.354922664899289,0.364,0.259,0.00664358455658273,"6","DERL2"
3.0091336387532e-07,0.39981306986186,0.271,0.178,0.00671668719506101,"6","SIGLEC7"
3.02272392394097e-07,0.330912086483856,0.495,0.358,0.00674702207062863,"6","ECH1"
3.03266259248513e-07,0.256251069222437,0.261,0.167,0.00676920617268606,"6","POM121C"
3.0490230661233e-07,0.351760142420382,0.289,0.192,0.00680572438589381,"6","STARD3"
3.05154693255556e-07,0.349372050035086,0.293,0.192,0.00681135790815726,"6","SPIN1"
3.36821685325982e-07,0.297686538372718,0.305,0.205,0.00751819683816124,"6","RLIM"
3.53665640555098e-07,0.344427421797235,0.232,0.145,0.00789417076283034,"6","BANP"
3.60534939168203e-07,0.457283114832857,0.305,0.208,0.00804750037717346,"6","MOB4"
3.61378054038058e-07,0.681516608920369,0.101,0.048,0.0080663195441835,"6","ZC3H12C"
3.72209143445202e-07,0.535202057824893,0.176,0.103,0.00830808029084035,"6","LSM14B"
3.78905241012976e-07,0.53656808762557,0.17,0.098,0.00845754388465063,"6","SLC39A9"
3.79005271196461e-07,0.351660788580349,0.376,0.265,0.0084597766583762,"6","CMC1"
3.94618022157258e-07,0.251052880371576,0.451,0.326,0.00880826887257215,"6","COPZ1"
4.0673986988723e-07,0.326393013826171,0.396,0.287,0.00907884063575287,"6","COMMD9"
4.10563246669099e-07,0.269203582722202,0.349,0.237,0.00916418222890096,"6","RGS16"
4.18582302787602e-07,0.297412586015331,0.455,0.338,0.00934317558052206,"6","TMED5"
4.19540879312258e-07,0.743713164796616,0.103,0.05,0.00936457196712892,"6","SPR"
4.19857757762524e-07,0.380333960832404,0.253,0.164,0.0093716450110173,"6","SCAF1"
4.245714237746e-07,0.675062271515194,0.123,0.064,0.00947685875007285,"6","ABHD6"
4.54470383617479e-07,0.376200545422116,0.115,0.058,0.0101442334327257,"6","PNMA1"
4.65563114468398e-07,0.349449670681454,0.295,0.2,0.0103918342780491,"6","TOLLIP"
4.65659646679064e-07,0.265570879464096,0.279,0.185,0.0103939889735234,"6","LRRC41"
4.83356140916157e-07,0.737064816357697,0.137,0.074,0.0107889924213895,"6","CRABP2"
4.8850499278039e-07,0.358139810812145,0.291,0.195,0.0109039199438511,"6","YIPF6"
4.98795453053796e-07,0.414781127990891,0.22,0.138,0.0111336133076138,"6","ZNF146"
5.0916096672122e-07,0.420309108237309,0.222,0.139,0.0113649819381844,"6","OLFML2B"
5.11768748741462e-07,0.259343463017897,0.545,0.413,0.0114231902406582,"6","TRAM1"
5.17231866477126e-07,0.338312454941079,0.226,0.141,0.0115451324916359,"6","LTBP3"
5.27128800528567e-07,0.265864108516088,0.234,0.145,0.0117660419565982,"6","GOLGA8A"
5.33273755622019e-07,0.372286725741511,0.198,0.12,0.0119032034992391,"6","PKNOX1"
5.5541815643711e-07,0.266604252033616,0.329,0.228,0.0123974886698327,"6","ARL1"
5.55841988360903e-07,0.554010845390255,0.152,0.086,0.0124069490222037,"6","MFSD2A"
5.68875090674392e-07,0.263674888780454,0.186,0.108,0.0126978608989431,"6","PER3"
5.80904282863208e-07,0.344818015934127,0.289,0.194,0.0129663644977897,"6","KLHL36"
5.88946224478949e-07,0.330694802672322,0.388,0.279,0.0131458686765946,"6","GOLIM4"
5.93017404317455e-07,0.717021955751183,0.135,0.073,0.0132367414817699,"6","PITPNC1"
6.3584982470871e-07,0.555269422508953,0.164,0.095,0.0141928039373231,"6","PRPF39"
6.47850394902805e-07,0.254646526539851,0.374,0.263,0.0144606686646255,"6","SBF2"
6.56052976286576e-07,0.413204573350046,0.192,0.116,0.0146437584836927,"6","TRAK2"
6.56253651697045e-07,0.305399571183798,0.329,0.23,0.0146482377595297,"6","RELA"
6.65438230749644e-07,0.365981264523458,0.246,0.158,0.0148532467485628,"6","FUBP3"
6.77435795101612e-07,0.782805810125876,0.196,0.121,0.0151210443824631,"6","ARRDC4"
7.0604463912824e-07,0.268271156216642,0.57,0.433,0.0157596223899814,"6","ERP44"
7.19902964934556e-07,0.459573751253692,0.184,0.11,0.0160689540803042,"6","SEC22C"
7.20375256776197e-07,0.306485153768748,0.257,0.169,0.0160794961065015,"6","KAT5"
7.25014293568453e-07,0.867734806483869,0.101,0.049,0.0161830440467414,"6","IRAK2"
7.39210337808256e-07,0.879133725393644,0.156,0.09,0.0164999139502181,"6","CST6"
7.525366351554e-07,0.359040680997698,0.228,0.142,0.0167973702333037,"6","PHF1"
7.63547918460215e-07,0.422673508521502,0.2,0.122,0.0170431530879505,"6","KLHL9"
7.87344400057637e-07,0.752478598840911,0.123,0.065,0.0175743143536865,"6","MIR34AHG"
7.92997167920278e-07,0.295266057116895,0.246,0.158,0.0177004897851485,"6","UACA"
8.14267572268641e-07,0.468738235146315,0.115,0.059,0.0181752664806083,"6","PEX14"
8.47353942436033e-07,0.254188545425651,0.164,0.094,0.0189137873491147,"6","BRAP"
8.62835640329524e-07,0.311143774434909,0.198,0.12,0.0192593543277953,"6","ZFYVE26"
8.64410530032945e-07,0.283601165383262,0.465,0.345,0.0192945074408654,"6","ADRM1"
8.69397784010037e-07,0.285078407860316,0.156,0.087,0.019405827936888,"6","LONRF1"
8.92333202075958e-07,0.54717906651727,0.16,0.093,0.0199177694035375,"6","MRGBP"
9.00400204262366e-07,0.354197530774972,0.145,0.08,0.0200978329593403,"6","RSPH3"
9.11654394144145e-07,0.471500628057007,0.129,0.068,0.0203490377316915,"6","AL139246.5"
9.35366586082659e-07,0.416881707546529,0.248,0.162,0.020878317567951,"6","YKT6"
9.53583081311203e-07,0.458813011282077,0.287,0.196,0.0212849279579474,"6","STARD3NL"
1.01105040921689e-06,0.882090597505128,0.121,0.064,0.0225676561841303,"6","FAM89A"
1.02127324165813e-06,0.299549361780605,0.384,0.271,0.0227958400270511,"6","CAMK1"
1.03208544915875e-06,0.250661098968356,0.333,0.234,0.0230371793106724,"6","SBNO1"
1.03848409656359e-06,0.366795299404526,0.291,0.198,0.0231800035193958,"6","AGPS"
1.05601175547434e-06,0.355497174460858,0.202,0.124,0.0235712383939427,"6","IL1RAP"
1.07775179619667e-06,0.498733324542547,0.216,0.137,0.024056497842906,"6","SLC35E3"
1.08561939997745e-06,0.752502443912884,0.111,0.057,0.0242321106268967,"6","PIF1"
1.10224961212711e-06,0.292758750251484,0.154,0.087,0.0246033135922892,"6","SLC9A1"
1.11521922278387e-06,0.687150222638626,0.111,0.057,0.0248928082717588,"6","CHST13"
1.13379538859653e-06,0.282211410798393,0.43,0.316,0.0253074468688631,"6","KHSRP"
1.13680122157752e-06,0.505787025330374,0.117,0.061,0.0253745400668319,"6","DYRK1B"
1.14672071949269e-06,0.304510433005935,0.244,0.158,0.0255959531797963,"6","THBD"
1.22384555426479e-06,0.320260602354839,0.285,0.192,0.0273174566167445,"6","UNC13D"
1.32275946893513e-06,0.515440943956929,0.184,0.111,0.0295253141061011,"6","PDHX"
1.33046966654522e-06,0.636843583517555,0.168,0.1,0.0296974134269558,"6","TMEM184B"
1.36233823261792e-06,0.852924863940869,0.101,0.05,0.0304087516902646,"6","DOK5"
1.36990430975973e-06,0.305896906660783,0.311,0.215,0.0305776340981469,"6","SGK3"
1.37589683754512e-06,0.312587155448721,0.309,0.214,0.0307113933108447,"6","TARS"
