"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.136460003669908,1.10659576793414,0.063,0.091,1,"FBXL20"
0.136496750068969,1.00455640857826,0.059,0.085,1,"CSNK1G1"
0.136703964021146,1.60751555546061,0.126,0.112,1,"TBPL1"
0.136880714383059,1.70120118550348,0.133,0.187,1,"DDX52"
0.136926226774179,1.22042964151261,0.077,0.109,1,"KAT2B"
0.13698989537063,1.2284707379448,0.124,0.172,1,"TRAF3"
0.137044969448956,0.970630854201768,0.038,0.059,1,"PIGQ"
0.137227605036728,1.66982963574914,0.131,0.184,1,"RPF1"
0.137365033912147,1.42920230212616,0.122,0.17,1,"GTF2E2"
0.137517577901781,0.536539500791309,0.05,0.073,1,"TMCO4"
0.13763946557769,1.0424323364369,0.045,0.068,1,"TMEM189"
0.137841365684276,0.851857023562818,0.366,0.569,1,"BRD2"
0.13805242793453,1.0671676749844,0.052,0.076,1,"POGLUT1"
0.13832208362176,1.37231754246976,0.095,0.133,1,"AHCTF1"
0.138421203570071,1.42444809455901,0.038,0.059,1,"PIGL"
0.138663969551966,1.87066865936228,0.176,0.172,1,"ETV6"
0.139038223057472,1.41915927212622,0.061,0.088,1,"PCK2"
0.139881132445138,0.307654896410795,0.034,0.052,1,"PRR3"
0.139904248169076,1.10252966222242,0.142,0.197,1,"NUP50"
0.140541994366265,1.7572868873159,0.142,0.199,1,"APLP2"
0.1407813277662,1.07603360791265,0.07,0.099,1,"CEP44"
0.140908316544174,0.935544803154738,0.043,0.064,1,"GLE1"
0.140945257529683,0.969436264429706,0.036,0.056,1,"CNEP1R1"
0.141045597270858,1.35329753928514,0.113,0.157,1,"RGS14"
0.141349815256828,0.613223298599741,0.052,0.075,1,"TRIM37"
0.141441519571396,1.73425499987077,0.199,0.199,1,"BIN2"
0.142197176420754,1.35272740992453,0.045,0.068,1,"ALAS1"
0.142211378530127,1.5651119486144,0.169,0.242,1,"TOMM5"
0.14240291909134,1.25058331584142,0.043,0.064,1,"ZNF414"
0.142522866112808,1.12807628542004,0.271,0.409,1,"ECHS1"
0.142920694105276,1.35794953716794,0.088,0.124,1,"HCFC1R1"
0.142931773676976,2.37341665761844,0.059,0.044,1,"TELO2"
0.143031428732146,1.58426444942784,0.117,0.102,1,"TET2"
0.143196078951948,2.00024427677765,0.165,0.159,1,"TRAPPC2"
0.143333509242108,1.0274470489187,0.084,0.117,1,"HMGCS1"
0.143658566500683,2.3749284958454,0.065,0.05,1,"ADCK2"
0.143927208074427,1.10298152297719,0.228,0.328,1,"PTPN7"
0.143992655878428,1.20679141130239,0.165,0.23,1,"NUPL2"
0.144278308947567,1.26095831240254,0.167,0.235,1,"HEXA"
0.144449506025109,1.27991650791919,0.05,0.073,1,"SUGP1"
0.144978033628653,1.964400756695,0.07,0.054,1,"LONRF1"
0.145347429134647,1.47518891806568,0.142,0.199,1,"ATAD1"
0.145352364779498,1.55972992749189,0.043,0.064,1,"WIZ"
0.145566302412895,1.32504891689124,0.07,0.099,1,"THAP6"
0.145918066871205,2.25062256419293,0.113,0.098,1,"MCMBP"
0.145985120235549,1.20250137886577,0.047,0.07,1,"VPS52"
0.146169636377824,1.64527857297207,0.05,0.073,1,"PRAF2"
0.146251569192884,1.53669842476781,0.084,0.118,1,"MAP2K1"
0.146335138809095,2.25487282811616,0.129,0.117,1,"ACTR6"
0.146438633619291,1.60739800957205,0.287,0.334,1,"UQCRC2"
0.146619992275794,1.13129754340117,0.278,0.418,1,"PGAM1"
0.146637895169032,2.96663582347544,0.084,0.068,1,"SC5D"
0.146991902223993,1.13137100484376,0.181,0.17,1,"DDIT4"
0.147262813383958,2.35455823162588,0.117,0.104,1,"EXOSC5"
0.147539333845154,1.42616041550651,0.086,0.121,1,"MRPL49"
0.147710717575193,1.3143038510533,0.041,0.061,1,"DNAJC11"
0.147821839341342,2.14237377611755,0.074,0.059,1,"IRF5"
0.147894800707854,1.10245744960788,0.192,0.272,1,"DAP3"
0.148395118946486,2.15450968149756,0.115,0.102,1,"DSCR3"
0.148408662977716,1.85948961117123,0.068,0.052,1,"PACSIN2"
0.148739447763857,1.26357543563689,0.054,0.079,1,"GUF1"
0.148832214325263,2.39779442495533,0.077,0.061,1,"CHD1L"
0.14923782342507,2.32225130278301,0.095,0.079,1,"VPS50"
0.149319555067788,1.17112830769705,0.052,0.075,1,"TSC22D1"
0.149328030705318,1.66431215858402,0.108,0.152,1,"PLGRKT"
0.149436214435455,1.52382565737931,0.063,0.091,1,"MRPL10"
0.149457790633132,1.39601449883315,0.07,0.099,1,"KYAT3"
0.14947180044892,1.27284161733067,0.174,0.243,1,"ITFG2"
0.149515130777937,2.48143905386934,0.05,0.036,1,"DBR1"
0.149733332514428,1.14678145933465,0.415,0.58,1,"UFC1"
0.149775412638463,1.83426577492846,0.275,0.314,1,"UNC93B1"
0.150059252386601,1.4925513300082,0.153,0.214,1,"RAB4A"
0.150418297946997,1.25382231460411,0.065,0.093,1,"SPTLC1"
0.150545322895508,1.58953603560509,0.068,0.096,1,"DCAF6"
0.15069736718131,1.29911866574104,0.063,0.091,1,"PIK3C3"
0.151044382852733,1.2459582441691,0.104,0.144,1,"RPRD1A"
0.151055911868966,0.852265215550382,0.099,0.137,1,"RHOT2"
0.151099735051008,1.4696439804477,0.106,0.148,1,"PRPS1"
0.151218422025201,2.21205648939107,0.05,0.036,1,"LCLAT1"
0.151345329010594,1.32324385818548,0.034,0.052,1,"TMEM254"
0.151392517365077,0.939642894317406,0.056,0.081,1,"PROSER1"
0.151730120314182,1.33375260575598,0.194,0.276,1,"HUWE1"
0.151784533740056,1.14813058950964,0.26,0.388,1,"PSMC5"
0.152070163139407,1.21826104493446,0.072,0.102,1,"CEP85L"
0.152100232331186,1.96968399891364,0.07,0.055,1,"DTX2"
0.152110886091854,0.896702740595412,0.332,0.515,1,"SCAND1"
0.152118319453732,2.36842969980751,0.063,0.048,1,"MSH2"
0.152264083795105,1.14973456413099,0.138,0.191,1,"PHACTR4"
0.152285475731425,1.34719748523598,0.115,0.16,1,"SDR39U1"
0.152363282091777,1.91266979162927,0.174,0.17,1,"BORCS7"
0.152451734860726,1.59678035690001,0.192,0.192,1,"LYRM2"
0.152564964774673,1.48317113380502,0.034,0.052,1,"FUZ"
0.152639903470597,1.16254745028831,0.126,0.174,1,"KLC1"
0.152944947432112,1.49036865543204,0.327,0.394,1,"PHF3"
0.153083421904011,1.64431596045426,0.054,0.079,1,"INPP1"
0.153556872512208,1.0348928876509,0.072,0.101,1,"POLG2"
0.15381361427469,1.80587401313517,0.061,0.087,1,"LGALS8"
0.153942775629353,0.476234474478061,0.666,0.844,1,"ISG20"
0.154206973027692,1.27247560591423,0.181,0.256,1,"UBE2Q1"
0.154254656568229,1.50707511691855,0.05,0.072,1,"PLXNA3"
0.154464593435116,2.02587952357919,0.165,0.158,1,"EFR3A"
0.154871301477775,0.930377393088493,0.172,0.236,1,"NAMPT"
0.155166036437883,1.4406958150787,0.052,0.075,1,"LACTB2"
0.155342017936541,1.68928445611443,0.248,0.272,1,"CNOT2"
0.155345424007985,1.85503285667144,0.115,0.101,1,"CCSER2"
0.155383790042567,1.58747339972281,0.09,0.125,1,"GSE1"
0.155992000457181,1.19956592107563,0.036,0.055,1,"LINC02245"
0.156511248803987,1.96974414968791,0.219,0.231,1,"PNPLA8"
0.156619421836518,1.29550147270605,0.065,0.093,1,"TMEM128"
0.156638546572687,1.20283973732514,0.068,0.095,1,"WDR55"
0.156932217381665,1.77745365704504,0.122,0.17,1,"UBLCP1"
0.157705072265508,1.87303146109463,0.111,0.096,1,"PIAS2"
0.157845964592828,1.10730959847385,0.068,0.095,1,"SCYL3"
0.157976601414505,1.18825710799893,0.169,0.234,1,"BACH1"
0.158101168551262,1.32219425134964,0.102,0.141,1,"NELFB"
0.158108471793566,2.3503806019501,0.052,0.038,1,"ZSCAN32"
0.158120411150721,1.30565960275689,0.07,0.098,1,"DHX40"
0.158145808364827,1.78383911027715,0.242,0.261,1,"ANKRD49"
0.158256352366462,1.72589416489639,0.196,0.197,1,"EIF4G3"
0.158260815248433,1.38178838922144,0.072,0.102,1,"SLC39A6"
0.158400597912151,1.71905521723158,0.108,0.151,1,"ORAI3"
0.158916382588928,2.23938060510448,0.086,0.071,1,"CIAPIN1"
0.159323698139614,0.661013634055428,0.041,0.06,1,"ENGASE"
0.159623340886368,2.53135254207075,0.065,0.051,1,"CLN8"
0.159920035689209,2.0495103723924,0.07,0.098,1,"GXYLT1"
0.159987059195959,0.422411874423598,0.488,0.757,1,"TYMP"
0.1603138598982,0.135766378246601,0.558,0.836,1,"NDUFA1"
0.160396504129415,1.21151437454115,0.061,0.087,1,"WDR75"
0.160449604866603,1.82418866973452,0.266,0.306,1,"AIMP1"
0.160460017740931,1.99004502847493,0.14,0.129,1,"AP1B1"
0.160488844273986,1.21934444371627,0.147,0.203,1,"GAK"
0.160806668548901,2.36123683315743,0.059,0.044,1,"PHC2"
0.160841921415262,1.87947674467642,0.149,0.14,1,"TMEM87B"
0.161136637354252,1.16638131764764,0.187,0.261,1,"POGZ"
0.161176077367485,0.867009389891907,0.059,0.083,1,"GTF2IRD2"
0.161587413284369,1.09894577269023,0.047,0.069,1,"RRS1"
0.161716936627283,2.31218013602644,0.099,0.085,1,"RNF146"
0.161737816354303,2.27901454275561,0.104,0.09,1,"ATPAF2"
0.16183707068658,2.33412441520188,0.065,0.051,1,"RHOC"
0.161879823863558,1.872896152439,0.221,0.235,1,"KRAS"
0.161993647178183,1.21996586561382,0.117,0.161,1,"PDPK1"
0.162076734788695,1.60128786838383,0.099,0.137,1,"P2RY8"
0.162127478217578,1.37666838325573,0.068,0.095,1,"VAMP7"
0.163095541655035,2.08041913863937,0.093,0.078,1,"ZNF143"
0.163289468499929,1.51798216839747,0.052,0.075,1,"ABCA7"
0.163719292493514,1.52543509104117,0.095,0.131,1,"SLAIN2"
0.164283528545542,2.14785388075501,0.111,0.097,1,"AVL9"
0.164290769103281,1.67922519681286,0.07,0.055,1,"RARA"
0.164412647121892,1.65375532540134,0.074,0.104,1,"MED23"
0.164466858052493,2.14785919655889,0.099,0.085,1,"TP53TG1"
0.16454587839026,2.2867854420542,0.059,0.044,1,"LUZP1"
0.164685433644253,2.65120574729019,0.054,0.041,1,"SOCS5"
0.164692449836468,1.26456261201464,0.041,0.06,1,"RPP21"
0.164753447753934,1.21705419200778,0.282,0.319,1,"EIF4A1"
0.164767020206878,1.46582719350989,0.079,0.11,1,"GMCL1"
0.165208728125385,1.73472956320776,0.054,0.078,1,"POC5"
0.165570887014308,1.30696831704863,0.253,0.375,1,"TMEM134"
0.165604967704778,1.37544231652685,0.081,0.066,1,"IGFBP7"
0.165755480917292,1.53191204164078,0.305,0.366,1,"ANXA7"
0.166687242412644,1.12555843416314,0.056,0.08,1,"BCL2L13"
0.166916687939769,1.72530893080099,0.099,0.084,1,"INPP5B"
0.167145697293731,1.32355777028715,0.16,0.223,1,"NUDT21"
0.16719025487222,1.28037611125348,0.086,0.118,1,"SF3A2"
0.167724236566615,1.66110153072965,0.117,0.104,1,"AGL"
0.167761728557946,1.46021720544873,0.063,0.089,1,"SMYD3"
0.167979355471141,1.38278349900398,0.298,0.342,1,"CWF19L2"
0.168103532127255,1.28525270814866,0.072,0.101,1,"LIAS"
0.168224937697335,1.39111806118104,0.138,0.189,1,"GPS2"
0.168237842099338,1.5608815376102,0.117,0.103,1,"NHLRC2"
0.1682658468911,1.26303478672572,0.113,0.155,1,"KMT5B"
0.168287555562192,1.214166738592,0.056,0.08,1,"XPO4"
0.168479353172961,1.22831957418677,0.271,0.411,1,"CHCHD1"
0.168596173218272,1.29628625728947,0.038,0.057,1,"UBALD1"
0.168736317341046,1.29967416626559,0.095,0.13,1,"DDX56"
0.168855115512399,1.18144293679263,0.287,0.435,1,"SSNA1"
0.169091196482404,1.7151359751947,0.111,0.153,1,"HPF1"
0.16922772855733,2.4467121814592,0.07,0.056,1,"C2orf69"
0.169357062853394,0.90633920709439,0.043,0.063,1,"CCDC142"
0.169438941436058,1.35038390200762,0.068,0.095,1,"FBXO42"
0.169592351809407,1.36937795516529,0.111,0.096,1,"LIMK1"
0.169708812925198,1.56169617049978,0.061,0.087,1,"PET117"
0.170150206269855,1.49272819749477,0.113,0.155,1,"CHM"
0.170687661439492,1.02459597586096,0.153,0.21,1,"KRIT1"
0.170697959743086,1.6532377555057,0.147,0.137,1,"PRKAG2"
0.170768203941747,1.83338907675667,0.09,0.124,1,"CHRAC1"
0.170796816058075,1.53262081632806,0.115,0.102,1,"PARP12"
0.171167854821748,1.13596461060286,0.074,0.103,1,"LINC01089"
0.171345023294462,1.60080589680595,0.19,0.19,1,"ELMO1"
0.171346179636346,1.38269140726977,0.167,0.233,1,"CHST11"
0.171648316465637,1.04343925481766,0.153,0.209,1,"GPATCH2L"
0.17164970263911,2.04746235927767,0.059,0.044,1,"FLCN"
0.171673083610201,1.67742027742999,0.192,0.275,1,"USE1"
0.171721076932229,1.54757003544398,0.248,0.273,1,"IFNGR2"
0.172129207745035,2.35349098053607,0.074,0.06,1,"ASCC1"
0.172289771772573,1.46605464710967,0.296,0.349,1,"CAPNS1"
0.172356834207203,1.12714025531327,0.09,0.124,1,"CTDSPL2"
0.172653979799526,1.63846353291384,0.045,0.066,1,"CASP6"
0.172881607995473,1.38572539987533,0.111,0.152,1,"PRKAG1"
0.173082544463053,1.61507487276947,0.045,0.066,1,"RHNO1"
0.17308679145233,1.67643607335071,0.3,0.359,1,"USF2"
0.173339896506817,1.90738972995147,0.065,0.092,1,"FBXO44"
0.17356185428875,1.0869168067418,0.237,0.338,1,"FTX"
0.173657305243939,2.08580515002524,0.156,0.15,1,"NFYC"
0.173795409233465,1.66241936042698,0.156,0.148,1,"TRAPPC10"
0.174125757262731,1.58684319399408,0.108,0.149,1,"LINC01184"
0.174373824774871,1.36738862203946,0.131,0.179,1,"SENP7"
0.174386060084232,2.04489398087841,0.079,0.064,1,"PLK3"
0.174823764884766,1.88587359507906,0.228,0.246,1,"PRMT2"
0.175131759742581,1.67987922909138,0.257,0.29,1,"CAPZA2"
0.175181024150375,1.8604511879009,0.302,0.373,1,"OCIAD2"
0.17556366341957,2.60393307751198,0.063,0.049,1,"NIPAL2"
0.175675716705064,1.70108964530732,0.063,0.089,1,"RNPEP"
0.176278567596332,1.06266598031057,0.093,0.126,1,"FAM35A"
0.176329815047672,1.28402110020105,0.194,0.276,1,"PIN1"
0.176811816667677,1.78715377065127,0.205,0.215,1,"WBP2"
0.176847591883218,1.89712550874,0.217,0.231,1,"UBE2E1"
0.177106004776489,1.2311095504687,0.079,0.11,1,"DUSP23"
0.177764801642282,1.00464279975287,0.133,0.182,1,"API5"
0.177837950482676,0.959464978389956,0.045,0.065,1,"SNTB2"
0.177920656594028,1.48906981953498,0.099,0.137,1,"BAK1"
0.17792699732469,1.41580184646798,0.036,0.054,1,"TMEM62"
0.177971112206445,1.30862776389829,0.363,0.462,1,"ODC1"
0.178160692130794,1.96488507298129,0.156,0.149,1,"LASP1"
0.178233334388631,1.69174948528043,0.228,0.244,1,"CNOT6L"
0.17850626508705,1.93726303744205,0.036,0.054,1,"SETD1A"
0.178662440067166,1.53395167117287,0.077,0.106,1,"TMEM245"
0.178712984758546,1.75239513652359,0.095,0.13,1,"UNC45A"
0.178743464818999,1.68058921157732,0.226,0.239,1,"RIOK3"
0.179161218980865,1.15532833540711,0.074,0.102,1,"ATR"
0.179162964391186,1.80346089403584,0.131,0.181,1,"AKIRIN2"
0.179428619403622,0.541328997548013,0.034,0.051,1,"APBB3"
0.179508554648508,1.76621592986242,0.047,0.068,1,"RPRD1B"
0.179583582626161,1.39502730684998,0.104,0.142,1,"ZNF264"
0.179840332133299,1.39884008305983,0.063,0.088,1,"NOL9"
0.180026695271921,0.886788827462325,0.106,0.144,1,"SNAPC3"
0.180289405144885,1.1612780055605,0.391,0.515,1,"RSBN1L"
0.180336996568985,1.30674966922751,0.19,0.268,1,"NAA50"
0.180583495281523,1.81245713617367,0.106,0.092,1,"KDM3B"
0.180600393782254,2.03433164790884,0.135,0.125,1,"STX12"
0.180668847392373,1.05079187552271,0.045,0.065,1,"FBXW8"
0.181418314910984,1.26841655102428,0.167,0.232,1,"XPA"
0.181501694110347,0.720015451691782,0.093,0.125,1,"CMTR1"
0.181543131616884,1.28305048414462,0.113,0.154,1,"LRRC58"
0.181770565838627,1.75799374474721,0.047,0.068,1,"SLC35A5"
0.182133763443199,0.399068118209944,0.47,0.743,1,"KRT10"
0.1824389873157,1.4196339413021,0.041,0.06,1,"EEFSEC"
0.182573151425234,1.10197697172441,0.203,0.285,1,"OAS2"
0.182580369537875,1.40689611328856,0.251,0.368,1,"CCDC59"
0.182695657335021,1.56227210121053,0.248,0.271,1,"SMARCA2"
0.182749310366924,2.55478276941707,0.131,0.18,1,"MT1X"
0.183125544902022,2.11686802877777,0.097,0.083,1,"MRPS27"
0.18355969462026,1.024975938263,0.056,0.079,1,"ZNF384"
0.183619880060262,2.06321326737561,0.104,0.091,1,"NUP153"
0.183628531998628,1.56407632508808,0.235,0.344,1,"FAAP20"
0.183628599835302,1.05350673430661,0.214,0.299,1,"SOD2"
0.183847235029768,1.50847910652006,0.041,0.06,1,"NAPB"
0.183960181456417,1.53333600856503,0.12,0.164,1,"ZDHHC24"
0.184170057100693,1.20553720063898,0.034,0.051,1,"THEM6"
0.184495449762346,1.8183430689215,0.169,0.167,1,"CEBPZOS"
0.184557645719973,1.96427174353083,0.099,0.086,1,"SCAMP4"
0.184626613963317,1.88224387114214,0.09,0.076,1,"MICAL1"
0.184964422430794,1.01403840242164,0.14,0.189,1,"KHDC4"
0.185000597705419,1.92687572448485,0.068,0.095,1,"TRIM5"
0.185038562004234,0.540126872844072,0.429,0.695,1,"NDUFA11"
0.185070180940776,1.3253565210825,0.077,0.106,1,"STARD10"
0.185259252116053,2.03193001394948,0.088,0.074,1,"CEP295"
0.185383839025719,1.30240218427821,0.124,0.168,1,"PCNX1"
0.185456229112265,1.10794146060347,0.203,0.284,1,"USP3"
0.185521647907163,1.41813738807675,0.045,0.065,1,"SPON1"
0.185862604681552,2.53686398813881,0.086,0.072,1,"LIPA"
0.186018709687327,0.913687989497343,0.129,0.172,1,"CCDC88B"
0.186351689050743,1.00875157128872,0.12,0.162,1,"MSL1"
0.186441153873706,1.10023602212134,0.108,0.146,1,"SLMAP"
0.186476936599903,2.06419797311101,0.097,0.083,1,"SIPA1L3"
0.186828931257146,2.07386075807655,0.172,0.171,1,"ZNRF2"
0.186829096813144,1.64969703764692,0.108,0.095,1,"AASDH"
0.186844169296865,1.55162432072079,0.194,0.277,1,"DECR1"
0.187076239869597,2.00119098662032,0.194,0.2,1,"DAXX"
0.187160482971667,1.37351395095654,0.045,0.065,1,"WDR92"
0.187290689934553,2.0355729880027,0.142,0.134,1,"RC3H2"
0.188061582311015,1.02667801778525,0.187,0.257,1,"RANBP2"
0.188087574473407,1.60427444698717,0.291,0.335,1,"ZNF638"
0.188163436663022,1.54282950204523,0.248,0.276,1,"ATP6V0D1"
0.188317476303906,1.32820305586817,0.262,0.391,1,"PCMT1"
0.188572557670331,1.28803968601412,0.264,0.393,1,"RANBP1"
0.18860977718978,1.18112553389935,0.063,0.087,1,"SIN3B"
0.18888133685213,1.46785333360207,0.196,0.277,1,"GTF2F2"
0.188976304569621,1.09583253903139,0.221,0.314,1,"CARD8"
0.189176904299495,1.38070755426775,0.095,0.129,1,"FBXL5"
0.190379028458186,2.29348531889341,0.061,0.048,1,"LRRC8D"
0.190526630250143,1.75512200618787,0.133,0.123,1,"STX10"
0.191153631377552,1.36917284946951,0.192,0.268,1,"SRSF8"
0.191548923291305,0.966192800372155,0.334,0.52,1,"TMEM230"
0.192004541163889,1.5256665244564,0.07,0.097,1,"RCHY1"
0.192443385248702,1.88323429295744,0.223,0.242,1,"HSD17B11"
0.192486211188272,1.71324886872903,0.093,0.126,1,"RBM41"
0.192510657257309,1.51159125222954,0.113,0.154,1,"PPP3CB"
0.193025289332546,0.775292814675066,0.368,0.571,1,"LDHA"
0.193188192744433,2.67479461518917,0.063,0.05,1,"GRAMD1C"
0.193450227305176,0.88747574472221,0.097,0.131,1,"SMIM4"
0.193542194318726,0.979744209791738,0.219,0.302,1,"ZFC3H1"
0.194099145033933,1.14719571914844,0.163,0.222,1,"BRWD1"
0.194265797184523,1.92076785820855,0.056,0.079,1,"C12orf29"
0.19478213163497,1.87308636922205,0.219,0.234,1,"PARP9"
0.194823988498882,1.12107300456986,0.205,0.288,1,"SAFB2"
0.195029576213759,1.68175176472809,0.264,0.303,1,"CCT2"
0.195114626206553,1.48751119942511,0.043,0.062,1,"IRF2BP1"
0.195306214404532,1.52080301319736,0.275,0.315,1,"BRD7"
0.195307567682985,1.66335471968434,0.043,0.062,1,"NIPA1"
0.195450129685089,1.42263567356668,0.307,0.362,1,"ITGA4"
0.19632320581822,2.21531224600836,0.084,0.07,1,"ZNF136"
0.196406994752938,1.96305904862786,0.167,0.164,1,"PBXIP1"
0.196791169444861,1.93347702351084,0.151,0.145,1,"SF3A1"
0.196895892220739,1.5138554543482,0.226,0.325,1,"ABRACL"
0.196905251979642,1.39532958568793,0.093,0.125,1,"MAPK14"
0.196905428195668,1.70261776045313,0.07,0.056,1,"INTS6L"
0.197110552853858,1.51205969455318,0.14,0.13,1,"MPRIP"
0.197226312249857,1.71669067720964,0.068,0.054,1,"RGL2"
0.197360945023374,1.60545679764493,0.095,0.129,1,"MRI1"
0.197381187120583,1.73146182560095,0.142,0.134,1,"IVD"
0.197829330449771,1.28521291334626,0.041,0.059,1,"DENND6A"
0.197921028690745,1.77326786596711,0.088,0.121,1,"C11orf68"
0.198030322081043,1.16789519193774,0.163,0.222,1,"TROVE2"
0.198141628154629,1.47642494176786,0.084,0.114,1,"CCNT1"
0.198235131688998,2.06580814857755,0.072,0.059,1,"MAN2B1"
0.198262873133983,1.51061564178219,0.095,0.129,1,"PPP1R3E"
0.19856481060097,1.74892656956596,0.088,0.121,1,"TMEM14A"
0.198945078709047,1.36251099944912,0.172,0.237,1,"SS18"
0.19897380253807,1.95605673889355,0.153,0.148,1,"RUFY1"
0.199444621055845,1.41903590164756,0.156,0.214,1,"EXOSC8"
0.199578265266938,0.869653581176574,0.034,0.05,1,"MTA2"
0.199590325941004,1.6240870794727,0.036,0.053,1,"Z97192.1"
0.199679341667649,1.08773463246641,0.061,0.084,1,"RRAGB"
0.200588464594008,1.60058175257829,0.072,0.099,1,"TAF2"
0.200631308167054,2.25331726045561,0.111,0.099,1,"HAUS1"
0.200640658387866,1.45006508603002,0.264,0.296,1,"SRSF1"
0.20071689721457,1.72908525272404,0.052,0.073,1,"POLR3A"
0.200746303276553,1.37595959897375,0.172,0.235,1,"CAB39"
0.200750211976893,0.735620610565853,0.038,0.056,1,"TPCN1"
0.201098656427539,2.13731550187552,0.063,0.05,1,"RFX3"
0.201151694753567,2.22366315591642,0.072,0.059,1,"WWP1"
0.201244940214461,1.00214784703031,0.167,0.225,1,"ZMYM2"
0.201585986994864,1.68975057792519,0.298,0.358,1,"G3BP2"
0.202070673192704,2.04826236705747,0.099,0.087,1,"MAVS"
0.202151208029484,1.41279204724072,0.084,0.07,1,"DLST"
0.202983208404379,2.13490398198331,0.165,0.16,1,"MIR155HG"
0.203583144252614,1.43674204099093,0.099,0.134,1,"VRK2"
0.203677634400547,2.12968325909761,0.099,0.087,1,"AKAP10"
0.203840787538162,1.27112516148951,0.079,0.107,1,"AP3M1"
0.203993098306831,1.67884417067276,0.156,0.215,1,"FAM192A"
0.204372006912703,1.54251328440991,0.106,0.093,1,"USF3"
0.204418072744761,1.71980689648969,0.255,0.284,1,"ZNF644"
0.204492841376803,2.25675055181341,0.074,0.061,1,"ZBED1"
0.204571114333677,1.43778014815954,0.063,0.087,1,"ADSL"
0.204748152373322,2.33543553080803,0.117,0.107,1,"MIIP"
0.205016607654563,0.546135619155268,0.047,0.067,1,"MYL9"
0.205371233998398,1.41197292773503,0.266,0.396,1,"SMIM7"
0.205388051267381,1.3340760140277,0.05,0.07,1,"SPAG1"
0.205452070705745,1.98698256953995,0.142,0.135,1,"BLOC1S4"
0.205655504429948,1.7896401341983,0.059,0.082,1,"MARCH2"
0.205725919430564,1.59317712698364,0.088,0.12,1,"RWDD4"
0.205909592957955,1.75967936741795,0.133,0.124,1,"FAM76B"
0.205930073984066,1.47652695954515,0.093,0.125,1,"DRG2"
0.206199313560712,1.77678997136302,0.212,0.222,1,"SHPRH"
0.206271450465272,1.08327012452836,0.104,0.14,1,"NBEAL1"
