"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR1",0.0191348323851235,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Other T","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR1",0.00651576801302963,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR1",0.00941678123682265,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"C6-SLC2A1-like","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0766049307174033,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"C7-APOBEC3A-like","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0417366779050257,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD8 T","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0402521900603645,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Cell cycle cell","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0340000427218963,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Endothelia","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0553100166347217,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Epithelia","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0483904174867028,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Fibroblast","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0593194735403411,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mac-Cycling","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0697121448392799,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mac-FOLR2-LYVE1-resident","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0437596413118517,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mac-NUPR1-IGF2-stress","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0519824102723401,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mac-OLFML3-CX3CR1-resident","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0527224364871153,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mac-TNF-CCL4-inflammatory","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0440096681138651,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mono-FCN1-S100A8-S100A9","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0669049949770155,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Myeloid","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0383880730339368,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Myeloid-CLEC10A-APC","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0706841884760238,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Other T","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0249334565636787,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"SMC_myoFibroblast","Mono-FCN1-S100A8-S100A9","ANXA1","FPR1",0.0357395808577123,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0414272906468873,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0221861274972859,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"CD8 T","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0213814968585636,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Cell cycle cell","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0180054398632489,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Endothelia","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0295977416505377,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Epithelia","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.025807019861055,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Fibroblast","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0318060542229222,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mac-Cycling","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0375709448590684,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mac-FOLR2-LYVE1-resident","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0232845076091504,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mac-NUPR1-IGF2-stress","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0277715823998491,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mac-OLFML3-CX3CR1-resident","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0281771853987666,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mac-TNF-CCL4-inflammatory","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0234204121643002,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Mono-FCN1-S100A8-S100A9","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0360079524915371,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Myeloid","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0203727486398854,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Myeloid-CLEC10A-APC","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0381131830219012,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"Other T","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.013145994329981,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"SMC_myoFibroblast","Myeloid-CLEC10A-APC","ANXA1","FPR1",0.0189426959340395,0,"ANXA1_FPR1","ANXA1 - FPR1","ANNEXIN","Secreted Signaling","PMID: 23230437"
"B cell_plasma","C7-APOBEC3A-like","GAS6","AXL",0.00269657938684135,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","C7-APOBEC3A-like","GAS6","AXL",0.00924906731464139,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","C7-APOBEC3A-like","GAS6","AXL",0.0114925154561859,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","C7-APOBEC3A-like","GAS6","AXL",0.00863632241982392,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","C7-APOBEC3A-like","GAS6","AXL",0.0159164945824824,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-Cycling","C7-APOBEC3A-like","GAS6","AXL",0.00331652495535817,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-FOLR2-LYVE1-resident","C7-APOBEC3A-like","GAS6","AXL",0.0055220253188912,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-OLFML3-CX3CR1-resident","C7-APOBEC3A-like","GAS6","AXL",0.0042467822534094,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-TNF-CCL4-inflammatory","C7-APOBEC3A-like","GAS6","AXL",0.00366900029556418,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Myeloid","C7-APOBEC3A-like","GAS6","AXL",0.00263612038359967,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"SMC_myoFibroblast","C7-APOBEC3A-like","GAS6","AXL",0.0169725164309976,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"B cell_plasma","Fibroblast","GAS6","AXL",0.00225948432225216,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","Fibroblast","GAS6","AXL",0.00775812591070311,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","Fibroblast","GAS6","AXL",0.00964345224509644,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","Fibroblast","GAS6","AXL",0.00724343280509486,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","Fibroblast","GAS6","AXL",0.0133652687171997,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-Cycling","Fibroblast","GAS6","AXL",0.00277922145136554,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-FOLR2-LYVE1-resident","Fibroblast","GAS6","AXL",0.0046290726707465,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-OLFML3-CX3CR1-resident","Fibroblast","GAS6","AXL",0.00355930785005101,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-TNF-CCL4-inflammatory","Fibroblast","GAS6","AXL",0.00307476913951063,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Myeloid","Fibroblast","GAS6","AXL",0.00220880356016038,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"SMC_myoFibroblast","Fibroblast","GAS6","AXL",0.0142544745997033,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"B cell_plasma","Mac-Cycling","GAS6","AXL",0.000820219805680834,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","Mac-Cycling","GAS6","AXL",0.00282621382722044,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","Mac-Cycling","GAS6","AXL",0.00351726932490431,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","Mac-Cycling","GAS6","AXL",0.00263784602975054,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","Mac-Cycling","GAS6","AXL",0.00488639812826669,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-Cycling","Mac-Cycling","GAS6","AXL",0.00100922547069071,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-FOLR2-LYVE1-resident","Mac-Cycling","GAS6","AXL",0.00168295469199735,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-OLFML3-CX3CR1-resident","Mac-Cycling","GAS6","AXL",0.00129314438888382,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-TNF-CCL4-inflammatory","Mac-Cycling","GAS6","AXL",0.0011167592117541,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Myeloid","Mac-Cycling","GAS6","AXL",0.000801796140464465,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"SMC_myoFibroblast","Mac-Cycling","GAS6","AXL",0.0052144768946369,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"B cell_plasma","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.000561602514114448,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.00193632748387862,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.00241031716996473,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.00180716332588004,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.00335000344630265,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-Cycling","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.000691055451640923,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-FOLR2-LYVE1-resident","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.00115262879919019,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-OLFML3-CX3CR1-resident","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.000885544986446681,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-TNF-CCL4-inflammatory","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.000764713886270726,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Myeloid","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.000548984683484491,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","GAS6","AXL",0.00357529741076442,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"B cell_plasma","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.00244074483965273,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.00837679538132146,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.0104108890490334,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.00782138175645889,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.0144245779082116,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-Cycling","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.00300205090680616,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-FOLR2-LYVE1-resident","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.00499947396017713,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-OLFML3-CX3CR1-resident","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.00384444112090094,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-TNF-CCL4-inflammatory","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.00332121578327702,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Myeloid","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.00238600808453809,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","GAS6","AXL",0.0153831619394022,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"B cell_plasma","Myeloid","GAS6","AXL",0.000930126685981486,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","Myeloid","GAS6","AXL",0.00320405566482995,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","Myeloid","GAS6","AXL",0.00398713026159184,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","Myeloid","GAS6","AXL",0.00299058014849828,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","Myeloid","GAS6","AXL",0.00553814018390628,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-Cycling","Myeloid","GAS6","AXL",0.00114442950924193,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-FOLR2-LYVE1-resident","Myeloid","GAS6","AXL",0.0019082445586514,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-OLFML3-CX3CR1-resident","Myeloid","GAS6","AXL",0.00146632868127645,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-TNF-CCL4-inflammatory","Myeloid","GAS6","AXL",0.00126635108178648,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Myeloid","Myeloid","GAS6","AXL",0.00090923655392235,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"SMC_myoFibroblast","Myeloid","GAS6","AXL",0.00590971783986712,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"B cell_plasma","SMC_myoFibroblast","GAS6","AXL",0.00321713408104967,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","SMC_myoFibroblast","GAS6","AXL",0.0110205536179466,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","SMC_myoFibroblast","GAS6","AXL",0.0136877559927481,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","SMC_myoFibroblast","GAS6","AXL",0.010291667973474,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","SMC_myoFibroblast","GAS6","AXL",0.0189405888622314,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-Cycling","SMC_myoFibroblast","GAS6","AXL",0.00395628080188574,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-FOLR2-LYVE1-resident","SMC_myoFibroblast","GAS6","AXL",0.00658441038528185,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-OLFML3-CX3CR1-resident","SMC_myoFibroblast","GAS6","AXL",0.00506507229094574,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Mac-TNF-CCL4-inflammatory","SMC_myoFibroblast","GAS6","AXL",0.0043764498870122,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"Myeloid","SMC_myoFibroblast","GAS6","AXL",0.00314504072020005,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"SMC_myoFibroblast","SMC_myoFibroblast","GAS6","AXL",0.020193135117307,0,"GAS6_AXL","GAS6 - AXL","GAS","Secreted Signaling","PMID: 27801848"
"B cell_plasma","C6-SLC2A1-like","GAS6","MERTK",0.00120491374221976,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","C6-SLC2A1-like","GAS6","MERTK",0.0041478398420925,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","C6-SLC2A1-like","GAS6","MERTK",0.00516038216163985,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","C6-SLC2A1-like","GAS6","MERTK",0.00387172738289555,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","C6-SLC2A1-like","GAS6","MERTK",0.00716450888511414,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-Cycling","C6-SLC2A1-like","GAS6","MERTK",0.00148243404382527,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-FOLR2-LYVE1-resident","C6-SLC2A1-like","GAS6","MERTK",0.00247128191444169,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-OLFML3-CX3CR1-resident","C6-SLC2A1-like","GAS6","MERTK",0.00189922460072489,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-TNF-CCL4-inflammatory","C6-SLC2A1-like","GAS6","MERTK",0.00164030572909474,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Myeloid","C6-SLC2A1-like","GAS6","MERTK",0.00117785932052766,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"SMC_myoFibroblast","C6-SLC2A1-like","GAS6","MERTK",0.00764436781624806,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"B cell_plasma","C7-APOBEC3A-like","GAS6","MERTK",0.00316293102431362,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","C7-APOBEC3A-like","GAS6","MERTK",0.0108363059423957,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","C7-APOBEC3A-like","GAS6","MERTK",0.0134595234330578,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","C7-APOBEC3A-like","GAS6","MERTK",0.0101194815196933,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","C7-APOBEC3A-like","GAS6","MERTK",0.0186264235184809,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-Cycling","C7-APOBEC3A-like","GAS6","MERTK",0.00388967301728565,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-FOLR2-LYVE1-resident","C7-APOBEC3A-like","GAS6","MERTK",0.006473843103078,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-OLFML3-CX3CR1-resident","C7-APOBEC3A-like","GAS6","MERTK",0.00497989026908322,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-TNF-CCL4-inflammatory","C7-APOBEC3A-like","GAS6","MERTK",0.00430279871126006,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Myeloid","C7-APOBEC3A-like","GAS6","MERTK",0.00309204854205817,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"SMC_myoFibroblast","C7-APOBEC3A-like","GAS6","MERTK",0.0198586144792975,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"B cell_plasma","Mac-Cycling","GAS6","MERTK",0.000480613375824489,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","Mac-Cycling","GAS6","MERTK",0.00165741694912147,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","Mac-Cycling","GAS6","MERTK",0.00206327383099699,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","Mac-Cycling","GAS6","MERTK",0.00154682889029958,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Fibroblast","Mac-Cycling","GAS6","MERTK",0.00286805076769854,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-Cycling","Mac-Cycling","GAS6","MERTK",0.000591408850795551,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-FOLR2-LYVE1-resident","Mac-Cycling","GAS6","MERTK",0.00098649142580367,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-OLFML3-CX3CR1-resident","Mac-Cycling","GAS6","MERTK",0.000757875275371948,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Mac-TNF-CCL4-inflammatory","Mac-Cycling","GAS6","MERTK",0.000654453078226441,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Myeloid","Mac-Cycling","GAS6","MERTK",0.000469814317062018,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"SMC_myoFibroblast","Mac-Cycling","GAS6","MERTK",0.0030610320661634,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"B cell_plasma","Mac-FOLR2-LYVE1-resident","GAS6","MERTK",0.00172958316913573,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"C7-APOBEC3A-like","Mac-FOLR2-LYVE1-resident","GAS6","MERTK",0.00594635209761785,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Endothelia","Mac-FOLR2-LYVE1-resident","GAS6","MERTK",0.00739467485530829,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
"Epithelia","Mac-FOLR2-LYVE1-resident","GAS6","MERTK",0.0055511840559714,0,"GAS6_MERTK","GAS6 - MERTK","GAS","Secreted Signaling","PMID: 27801848"
